,year,state,county,policies_prem,acres_insured,liabilities,premium,subsidy,indemnity,loss_ratio,net_benefit,farmer_premium,benefit_by_pol,benefit_by_acre
28433,2023,Pennsylvania,Cumberland,206,29027,14836379,1804591,1239199,735485,0.407563,170093,565392,825.6941748,5.859820167
28434,2023,Pennsylvania,Dauphin,246,25034,13794474,930255,600892,92322,0.099243,-237041,329363,-963.5813008,-9.468762483
28435,2023,Pennsylvania,Delaware,7,721,468217,35551,24628,5666,0.159376,-5257,10923,-751,-7.291262136
28436,2023,Pennsylvania,Elk,9,937,516019,67624,50614,7573,0.111986,-9437,17010,-1048.555556,-10.0715048
28437,2023,Pennsylvania,Erie,300,36652,28111147,3021019,1984106,1465426,0.485076,428513,1036913,1428.376667,11.69139474
28438,2023,Pennsylvania,Fayette,79,12555,6073240,713430,494361,573767,0.804237,354698,219069,4489.848101,28.25153325
28439,2023,Pennsylvania,Forest,5,456,316944,41456,28126,2574,0.062089,-10756,13330,-2151.2,-23.5877193
28440,2023,Pennsylvania,Franklin,377,54587,32542159,4760160,3435924,1458078,0.306308,133842,1324236,355.0185676,2.451902468
28441,2023,Pennsylvania,Fulton,88,14500,7158408,985083,677051,501654,0.50925,193622,308032,2200.25,13.35324138
28442,2023,Pennsylvania,Greene,9,1283,610418,83477,56080,37345,0.447368,9948,27397,1105.333333,7.75370226
28443,2023,Pennsylvania,Huntingdon,163,27553,16547334,2354222,1637642,346540,0.147199,-370040,716580,-2270.184049,-13.4301165
28444,2023,Pennsylvania,Indiana,124,30704,14051477,1639682,1204622,478434,0.291784,43374,435060,349.7903226,1.412649818
28445,2023,Pennsylvania,Jefferson,61,12906,5857098,703288,524783,233608,0.332165,55103,178505,903.3278689,4.269564544
28446,2023,Pennsylvania,Juniata,125,18101,9383027,923379,628719,143825,0.155759,-150835,294660,-1206.68,-8.33296503
28447,2023,Pennsylvania,Lackawanna,10,640,312946,41946,26496,20074,0.478567,4624,15450,462.4,7.225
28448,2023,Pennsylvania,Lancaster,460,60033,43555341,2379125,1705059,447463,0.188078,-226603,674066,-492.6152174,-3.774640614
28449,2023,Pennsylvania,Lawrence,179,19637,12166914,1238754,817421,429523,0.346737,8190,421333,45.75418994,0.417069817
28450,2023,Pennsylvania,Lebanon,163,16347,10455623,681542,472972,46424,0.068116,-162146,208570,-994.7607362,-9.919006546
28451,2023,Pennsylvania,Lehigh,162,25082,15229824,1448249,975442,274298,0.189399,-198509,472807,-1225.364198,-7.914400765
28452,2023,Pennsylvania,Luzerne,75,7530,4134401,463854,303191,253765,0.547079,93102,160663,1241.36,12.36414343
28453,2023,Pennsylvania,Lycoming,106,12123,7146369,620206,402143,760844,1.22676,542781,218063,5120.575472,44.77282851
28454,2023,Pennsylvania,Mckean,5,300,126731,9524,6182,3306,0.347123,-36,3342,-7.2,-0.12
28455,2023,Pennsylvania,Mercer,297,46386,26824207,2463946,1727370,663052,0.269101,-73524,736576,-247.5555556,-1.585047213
28456,2023,Pennsylvania,Mifflin,75,10308,6215293,622573,432479,73835,0.118596,-116259,190094,-1550.12,-11.27852154
28457,2023,Pennsylvania,Monroe,51,4975,2833276,270855,171175,395021,1.458422,295341,99680,5791,59.36502513
28458,2023,Pennsylvania,Montgomery,55,5447,2601070,228121,159773,39519,0.173237,-28829,68348,-524.1636364,-5.292638149
28459,2023,Pennsylvania,Montour,82,10447,5500417,497379,325827,322720,0.648841,151168,171552,1843.512195,14.46999139
28460,2023,Pennsylvania,Northampton,173,28413,18012561,1625827,1112848,886644,0.545349,373665,512979,2159.913295,13.1511984
28461,2023,Pennsylvania,Northumberland,219,41144,24956951,2121615,1373084,905778,0.426928,157247,748531,718.0228311,3.821869531
28462,2023,Pennsylvania,Perry,163,21611,11081297,980676,668375,71773,0.073187,-240528,312301,-1475.631902,-11.12988756
28463,2023,Pennsylvania,Pike,2,591,316785,18293,10226,0,0,-8067,8067,-4033.5,-13.64974619
28464,2023,Pennsylvania,Potter,25,6437,5003432,636151,394777,249187,0.39171,7813,241374,312.52,1.213764176
28465,2023,Pennsylvania,Schuylkill,254,27082,15530160,1600367,1096040,545973,0.341154,41646,504327,163.9606299,1.537774167
28466,2023,Pennsylvania,Snyder,163,17485,9354404,912704,601958,188819,0.206878,-121927,310746,-748.0184049,-6.973234201
28467,2023,Pennsylvania,Somerset,125,22155,12161089,1326022,933854,632307,0.476845,240139,392168,1921.112,10.83904311
28468,2023,Pennsylvania,Sullivan,13,1451,514223,79318,41527,168312,2.121989,130521,37791,10040.07692,89.95244659
28469,2023,Pennsylvania,Susquehanna,7,218,71570,6836,4718,4531,0.662814,2413,2118,344.7142857,11.06880734
28470,2023,Pennsylvania,Tioga,59,11956,6674687,762641,475209,380392,0.498782,92960,287432,1575.59322,7.775175644
28471,2023,Pennsylvania,Union,85,10800,6498622,536351,371283,147029,0.274128,-18039,165068,-212.2235294,-1.670277778
28472,2023,Pennsylvania,Venango,72,7816,4281273,508309,341939,487755,0.959563,321385,166370,4463.680556,41.11885875
28473,2023,Pennsylvania,Warren,12,2865,1436143,139894,94354,115950,0.828841,70410,45540,5867.5,24.57591623
28474,2023,Pennsylvania,Washington,35,3952,1839792,223247,134389,439940,1.970642,351082,88858,10030.91429,88.83653846
28475,2023,Pennsylvania,Wayne,6,284,222800,14157,7793,49110,3.468955,42746,6364,7124.333333,150.5140845
28476,2023,Pennsylvania,Westmoreland,133,22972,11800603,1356535,942569,893216,0.658454,479250,413966,3603.383459,20.86235417
28477,2023,Pennsylvania,Wyoming,19,2380,925566,102767,66742,120317,1.170774,84292,36025,4436.421053,35.41680672
28478,2023,Pennsylvania,York,419,96727,62302086,5109608,3533292,2792863,0.54659,1216547,1576316,2903.453461,12.57711911
28479,2023,Rhode Island,Kent,2,112,383667,14687,9666,13024,0.88677,8003,5021,4001.5,71.45535714
28480,2023,Rhode Island,Newport,9,587,598546,40443,25872,137142,3.390994,122571,14571,13619,208.8091993
28481,2023,Rhode Island,Providence,16,253,535638,106398,68244,176953,1.663123,138799,38154,8674.9375,548.6126482
28482,2023,Rhode Island,Washington,6,261,171483,11291,7615,3424,0.30325,-252,3676,-42,-0.965517241
28483,2023,South Carolina,Abbeville,7,423,137480,18856,12587,6925,0.367257,656,6269,93.71428571,1.550827423
28484,2023,South Carolina,Aiken,124,16646,13369595,3515075,2227675,5029764,1.430912,3742364,1287400,30180.35484,224.8206176
28485,2023,South Carolina,Allendale,122,23024,11769571,1945598,1331669,1962564,1.00872,1348635,613929,11054.38525,58.57518242
28486,2023,South Carolina,Anderson,44,8748,2980474,597558,450043,370624,0.620231,223109,147515,5070.659091,25.50400091
28487,2023,South Carolina,Bamberg,195,19710,11919614,1780101,1254792,827305,0.464751,301996,525309,1548.697436,15.32196854
28488,2023,South Carolina,Barnwell,178,16481,12040431,1412773,1023104,1268042,0.897555,878373,389669,4934.679775,53.29609854
28489,2023,South Carolina,Beaufort,5,79,26318,4636,2862,3056,0.659188,1282,1774,256.4,16.2278481
28490,2023,South Carolina,Berkeley,105,5125,3563684,792110,491937,1003834,1.267291,703661,300173,6701.533333,137.2997073
28491,2023,South Carolina,Calhoun,294,42315,36592856,4196598,3000219,316768,0.075482,-879611,1196379,-2991.87415,-20.78721494
28492,2023,South Carolina,Charleston,10,1034,614195,137985,91066,11715,0.0849,-35204,46919,-3520.4,-34.04642166
28493,2023,South Carolina,Cherokee,33,6263,2178241,442987,301563,550650,1.243038,409226,141424,12400.78788,65.34025228
28494,2023,South Carolina,Chester,23,6209,3627858,697236,530261,246125,0.353,79150,166975,3441.304348,12.74762442
28495,2023,South Carolina,Chesterfield,163,38089,23160128,3595433,2433343,834554,0.232115,-327536,1162090,-2009.423313,-8.599228124
28496,2023,South Carolina,Clarendon,517,82098,56057420,9311247,6448276,6253243,0.671579,3390272,2862971,6557.586074,41.29542742
28497,2023,South Carolina,Colleton,202,14281,7786340,1596158,1093120,1251014,0.783765,747976,503038,3702.851485,52.37560395
28498,2023,South Carolina,Darlington,568,86675,53454578,8073002,5549024,1478699,0.183165,-1045279,2523978,-1840.27993,-12.05975195
28499,2023,South Carolina,Dillon,453,73249,43396079,6898308,4639367,3771971,0.546796,1513030,2258941,3340.022075,20.65598165
28500,2023,South Carolina,Dorchester,258,19761,13722458,2367883,1687719,599792,0.253303,-80372,680164,-311.5193798,-4.067203077
28501,2023,South Carolina,Edgefield,35,7407,36827181,13739910,8371567,29356311,2.136572,23987968,5368343,685370.5143,3238.5538
28502,2023,South Carolina,Fairfield,4,553,93880,10445,6554,4707,0.450646,816,3891,204,1.475587703
28503,2023,South Carolina,Florence,567,80400,38610814,9389213,6110730,6282583,0.669127,3004100,3278483,5298.236332,37.36442786
28504,2023,South Carolina,Georgetown,106,6100,4799740,1091137,686128,774541,0.709847,369532,405009,3486.150943,60.57901639
28505,2023,South Carolina,Greenville,15,685,867162,180763,120469,371915,2.057473,311621,60294,20774.73333,454.9211679
28506,2023,South Carolina,Greenwood,2,106,24458,4528,2636,130,0.02871,-1762,1892,-881,-16.62264151
28507,2023,South Carolina,Hampton,224,29303,19931673,3354341,2384195,1915369,0.571012,945223,970146,4219.745536,32.2568679
28508,2023,South Carolina,Horry,790,70910,44987934,11598350,7118726,10452207,0.90118,5972583,4479624,7560.231646,84.22765477
28509,2023,South Carolina,Jasper,47,2249,1440950,243312,157155,90303,0.37114,4146,86157,88.21276596,1.843485994
28510,2023,South Carolina,Kershaw,55,6771,3527803,541727,370914,343668,0.634393,172855,170813,3142.818182,25.52872545
28511,2023,South Carolina,Lancaster,57,6927,2884842,426017,295884,329692,0.773893,199559,130133,3501.035088,28.80886387
28512,2023,South Carolina,Laurens,18,2042,571402,105281,74906,33950,0.32247,3575,30375,198.6111111,1.750734574
28513,2023,South Carolina,Lee,474,79459,56322804,7953740,5692852,2117948,0.266283,-142940,2260888,-301.5611814,-1.798915164
28514,2023,South Carolina,Lexington,70,9782,4085474,444405,287823,111595,0.251111,-44987,156582,-642.6714286,-4.598957268
28515,2023,South Carolina,Marion,276,35076,22065250,4581213,3067180,2800448,0.611289,1286415,1514033,4660.923913,36.67507698
28516,2023,South Carolina,Marlboro,283,61997,36863616,5036658,3446408,2664813,0.529083,1074563,1590250,3797.042403,17.33249996
28517,2023,South Carolina,Newberry,39,9889,4212500,644406,475395,98773,0.153277,-70238,169011,-1800.974359,-7.102639296
28518,2023,South Carolina,Oconee,22,2459,804229,148841,108945,68332,0.459093,28436,39896,1292.545455,11.56405043
28519,2023,South Carolina,Orangeburg,832,96012,73248391,12583982,8504197,3208887,0.254997,-870898,4079785,-1046.752404,-9.070720327
28520,2023,South Carolina,Pickens,3,185,49621,7794,5247,14458,1.855016,11911,2547,3970.333333,64.38378378
28521,2023,South Carolina,Richland,60,12904,8011110,1351932,833745,1115251,0.824931,597064,518187,9951.066667,46.26968382
28522,2023,South Carolina,Saluda,67,7714,19007900,8213277,5057482,13448683,1.637432,10292888,3155795,153625.194,1334.312678
28523,2023,South Carolina,Spartanburg,54,5288,4988138,1547390,1000968,3221200,2.081698,2674778,546422,49532.92593,505.820348
28524,2023,South Carolina,Sumter,386,66283,45099721,5933216,4221682,1306242,0.220157,-405292,1711534,-1049.979275,-6.114569347
28525,2023,South Carolina,Union,3,318,102090,17125,10879,33460,1.953868,27214,6246,9071.333333,85.57861635
28526,2023,South Carolina,Williamsburg,741,74265,44557964,10569836,6987961,5176779,0.489769,1594904,3581875,2152.367072,21.47585
28527,2023,South Carolina,York,39,8529,5195250,1179703,874833,260494,0.220813,-44376,304870,-1137.846154,-5.202954625
28528,2023,South Dakota,Aurora,869,262042,129203587,20613945,14457601,19842045,0.962554,13685701,6156344,15748.79287,52.22712771
28529,2023,South Dakota,Beadle,1295,496564,249786967,38996689,27795243,39317733,1.008232,28116287,11201446,21711.41853,56.62167817
28530,2023,South Dakota,Bennett,325,256170,32436511,5749691,3662909,2633782,0.458073,547000,2086782,1683.076923,2.135300777
28531,2023,South Dakota,Bon Homme,1582,223493,164211588,20560580,12986446,9830365,0.478117,2256231,7574134,1426.189001,10.09530947
28532,2023,South Dakota,Brookings,1161,303951,219425247,15006770,9918964,9642864,0.642567,4555058,5087806,3923.391904,14.98615895
28533,2023,South Dakota,Brown,1748,743091,462344304,63658620,44626975,43077868,0.676701,24046223,19031645,13756.42048,32.35972849
28534,2023,South Dakota,Brule,832,339312,124359928,22023572,15651340,13862021,0.629417,7489789,6372232,9002.15024,22.07345747
28535,2023,South Dakota,Buffalo,239,147612,36766673,6929035,5104085,4304533,0.621231,2479583,1824950,10374.82427,16.79797713
28536,2023,South Dakota,Butte,98,178701,7080927,1485437,959225,619744,0.417213,93532,526212,954.4081633,0.523399421
28537,2023,South Dakota,Campbell,750,277517,99981338,16413312,11301762,2781471,0.169464,-2330079,5111550,-3106.772,-8.396166721
28538,2023,South Dakota,Charles Mix,2038,416792,226109927,33695744,22551730,32956767,0.978069,21812753,11144014,10703.01914,52.33486487
28539,2023,South Dakota,Clark,1111,341799,220368272,25292818,17800897,9762542,0.38598,2270621,7491921,2043.763276,6.643146996
28540,2023,South Dakota,Clay,1306,205897,174118095,21212147,13338144,7016087,0.330757,-857916,7874003,-656.9035222,-4.166724139
28541,2023,South Dakota,Codington,952,242711,163477586,14680709,10064161,11022825,0.750837,6406277,4616548,6729.282563,26.39467103
28542,2023,South Dakota,Corson,742,605437,80136354,15561432,10929447,9079413,0.583456,4447428,4631985,5993.838275,7.345814676
28543,2023,South Dakota,Custer,59,59531,2875406,715427,438321,356504,0.498309,79398,277106,1345.728814,1.333725286
28544,2023,South Dakota,Davison,839,174654,115343395,15877261,10977467,6075808,0.382673,1176014,4899794,1401.68534,6.73339288
28545,2023,South Dakota,Day,1012,338491,202149160,20786844,14442798,12159379,0.584955,5815333,6344046,5746.376482,17.18017023
28546,2023,South Dakota,Deuel,1022,241216,155544053,12667343,8176684,6047017,0.47737,1556358,4490659,1522.855186,6.452134187
28547,2023,South Dakota,Dewey,476,348386,44780922,8997226,6391840,7652633,0.850554,5047247,2605386,10603.46008,14.48751385
28548,2023,South Dakota,Douglas,1080,176017,106941382,14489954,10170449,5821297,0.401747,1501792,4319505,1390.548148,8.532084969
28549,2023,South Dakota,Edmunds,1146,500405,215948421,34338842,24206229,13228674,0.385239,3096061,10132613,2701.623909,6.187110441
28550,2023,South Dakota,Fall River,166,289622,11689319,3045486,1815077,878106,0.28833,-352303,1230409,-2122.307229,-1.216423476
28551,2023,South Dakota,Faulk,865,433412,185508133,25782621,18247958,9726494,0.37725,2191831,7534663,2533.908671,5.057153471
28552,2023,South Dakota,Grant,932,253941,173056697,12582010,8526353,14325354,1.138558,10269697,4055657,11018.9882,40.44127179
28553,2023,South Dakota,Gregory,911,266421,71805549,11029690,7541311,2607504,0.236407,-880875,3488379,-966.9319429,-3.306327204
28554,2023,South Dakota,Haakon,449,514298,53561156,12005814,8138484,7268280,0.605396,3400950,3867330,7574.498886,6.612800361
28555,2023,South Dakota,Hamlin,824,207827,153587170,11829523,8141381,3702627,0.312998,14485,3688142,17.5788835,0.069697393
28556,2023,South Dakota,Hand,964,556354,246496904,43107347,31613340,9818425,0.227766,-1675582,11494007,-1738.155602,-3.011719157
28557,2023,South Dakota,Hanson,831,199949,143507401,17123655,11642747,4397242,0.256793,-1083666,5480908,-1304.050542,-5.419712027
28558,2023,South Dakota,Harding,212,316272,17036192,3932670,2441412,2420915,0.61559,929657,1491258,4385.174528,2.939422396
28559,2023,South Dakota,Hughes,612,269566,91772643,18092567,13235546,11045482,0.610498,6188461,4857021,10111.86438,22.95712738
28560,2023,South Dakota,Hutchinson,2151,368093,255715155,33368816,21978279,10747020,0.322067,-643517,11390537,-299.1710832,-1.748245688
28561,2023,South Dakota,Hyde,550,302404,91498566,16892042,12209472,6450446,0.381863,1767876,4682570,3214.32,5.846073465
28562,2023,South Dakota,Jackson,325,375085,24927464,5357545,3442871,2328971,0.434708,414297,1914674,1274.76,1.104541637
28563,2023,South Dakota,Jerauld,558,183483,72342743,10906684,7650483,6234760,0.571645,2978559,3256201,5337.919355,16.23343307
28564,2023,South Dakota,Jones,285,160782,29774077,6873026,4916350,3083150,0.448586,1126474,1956676,3952.540351,7.006219602
28565,2023,South Dakota,Kingsbury,1194,328634,214475394,21936397,15434726,11508502,0.52463,5006831,6501671,4193.325796,15.23527998
28566,2023,South Dakota,Lake,1202,257161,216439454,16313352,10317829,7430550,0.455488,1435027,5995523,1193.866057,5.580266837
28567,2023,South Dakota,Lawrence,17,37378,1178454,204667,128359,180210,0.880503,103902,76308,6111.882353,2.779763497
28568,2023,South Dakota,Lincoln,1473,268780,220407876,18566663,11467539,24813022,1.336428,17713898,7099124,12025.72845,65.90482179
28569,2023,South Dakota,Lyman,1033,517044,123182286,26455505,17606082,15167128,0.573307,6317705,8849423,6115.880929,12.2188924
28570,2023,South Dakota,Marshall,775,275150,163159771,21448213,14991320,11559470,0.538947,5102577,6456893,6583.970323,18.54471016
28571,2023,South Dakota,Mccook,1635,270864,227128536,25497964,16148856,27862679,1.092741,18513571,9349108,11323.28502,68.35006129
28572,2023,South Dakota,Mcpherson,820,405686,111287447,19288561,13618485,5290115,0.274261,-379961,5670076,-463.3670732,-0.936588889
28573,2023,South Dakota,Meade,429,456557,33865584,8246354,5389309,2186517,0.265149,-670528,2857045,-1563.002331,-1.468662182
28574,2023,South Dakota,Mellette,252,172437,20302386,4387957,2980506,4212771,0.960075,2805320,1407451,11132.22222,16.26866624
28575,2023,South Dakota,Miner,853,218056,152318066,16949751,11028598,25636075,1.512475,19714922,5921153,23112.45252,90.41219687
28576,2023,South Dakota,Minnehaha,1527,307984,261721499,19087657,12279535,14710443,0.770678,7902321,6808122,5175.062868,25.65821926
28577,2023,South Dakota,Moody,928,228915,204697258,11566064,7418324,14251244,1.23216,10103504,4147740,10887.39655,44.13648734
28578,2023,South Dakota,Oglala Lakota,134,276691,12849254,2722783,1644670,2817567,1.034811,1739454,1078113,12981,6.286630212
28579,2023,South Dakota,Pennington,274,325984,31676149,7233251,4641494,2270798,0.313938,-320959,2591757,-1171.383212,-0.984585133
28580,2023,South Dakota,Perkins,558,443912,45668309,10342591,6970927,4855635,0.469479,1483971,3371664,2659.446237,3.342939592
28581,2023,South Dakota,Potter,716,366195,150968605,20994756,15380051,12810951,0.610197,7196246,5614705,10050.62291,19.65140431
28582,2023,South Dakota,Roberts,1258,381017,278393359,20778015,14040358,25359883,1.220515,18622226,6737657,14803.04134,48.87505282
28583,2023,South Dakota,Sanborn,610,182718,94336016,14437808,10295857,15155938,1.049739,11013987,4141951,18055.71639,60.27860966
28584,2023,South Dakota,Spink,1670,693487,421158153,53429038,37235675,24192825,0.452802,7999462,16193363,4790.097006,11.53512899
28585,2023,South Dakota,Stanley,277,486163,58185444,14695284,10555236,9545973,0.649594,5405925,4140048,19515.97473,11.11957307
28586,2023,South Dakota,Sully,793,480508,191226946,35615420,25175295,31766657,0.891935,21326532,10440125,26893.48298,44.38330267
28587,2023,South Dakota,Todd,198,118285,21338957,3682918,2232048,2701013,0.733389,1250143,1450870,6313.853535,10.56890561
28588,2023,South Dakota,Tripp,1283,422342,107419011,19780344,13310365,5117339,0.258708,-1352640,6469979,-1054.279034,-3.202712494
28589,2023,South Dakota,Turner,1728,303705,249293554,24581070,15528876,23988198,0.97588,14936004,9052194,8643.520833,49.17931545
28590,2023,South Dakota,Union,1046,217722,167302212,15457421,9799684,7490806,0.484609,1833069,5657737,1752.456023,8.419309946
28591,2023,South Dakota,Walworth,671,286822,109136422,16412530,11380996,3113437,0.189698,-1918097,5031534,-2858.564829,-6.687412402
28592,2023,South Dakota,Yankton,1690,218479,180694892,20172420,12375876,13978004,0.692926,6181460,7796544,3657.668639,28.29315403
28593,2023,South Dakota,Ziebach,276,281351,29027841,6698849,4617824,6823013,1.018535,4741988,2081025,17181.11594,16.85434919
28594,2023,Tennessee,Bedford,125,26854,14263830,1585623,1102585,636923,0.401686,153885,483038,1231.08,5.730431221
28595,2023,Tennessee,Benton,53,17268,8767058,1104985,704148,359409,0.325261,-41428,400837,-781.6603774,-2.399119759
28596,2023,Tennessee,Bledsoe,29,5642,4263117,927240,528739,1208583,1.303419,810082,398501,27933.86207,143.5806452
28597,2023,Tennessee,Blount,16,2961,1136164,147886,110816,124068,0.838943,86998,37070,5437.375,29.3812901
28598,2023,Tennessee,Bradley,28,3864,1924694,260728,185423,118969,0.456295,43664,75305,1559.428571,11.30020704
28599,2023,Tennessee,Cannon,98,16054,10418404,754673,556057,130291,0.172645,-68325,198616,-697.1938776,-4.255948673
28600,2023,Tennessee,Carroll,276,91047,52486264,4007441,2693285,712557,0.177808,-601599,1314156,-2179.706522,-6.607565323
28601,2023,Tennessee,Carter,4,398,94860,13654,9477,0,0,-4177,4177,-1044.25,-10.49497487
28602,2023,Tennessee,Cheatham,44,6017,4137268,321411,208818,312074,0.970949,199481,112593,4533.659091,33.15290012
28603,2023,Tennessee,Chester,98,23918,12739730,981133,726937,75387,0.076836,-178809,254196,-1824.581633,-7.475917719
28604,2023,Tennessee,Claiborne,8,981,1028647,165217,113645,0,0,-51572,51572,-6446.5,-52.57084608
28605,2023,Tennessee,Clay,33,3797,2306296,262193,166299,155193,0.591903,59299,95894,1796.939394,15.61732947
28606,2023,Tennessee,Cocke,16,3458,3975724,297767,219458,0,0,-78309,78309,-4894.3125,-22.64574899
28607,2023,Tennessee,Coffee,290,52645,34222935,3686922,2534000,362296,0.098265,-790626,1152922,-2726.296552,-15.01806439
28608,2023,Tennessee,Crockett,381,108697,52045883,3584219,2670652,1135963,0.316934,222396,913567,583.7165354,2.046017829
28609,2023,Tennessee,Cumberland,5,580,352184,35966,26260,0,0,-9706,9706,-1941.2,-16.73448276
28610,2023,Tennessee,Davidson,11,2474,1192778,111851,71665,283612,2.535623,243426,40186,22129.63636,98.39369442
28611,2023,Tennessee,De Kalb,37,10746,6627697,516112,373744,217414,0.421253,75046,142368,2028.27027,6.983621813
28612,2023,Tennessee,Decatur,53,13134,5983431,569466,412745,401637,0.705287,244916,156721,4621.056604,18.64747982
28613,2023,Tennessee,Dickson,27,3284,2364114,166149,107691,181944,1.095065,123486,58458,4573.555556,37.60231425
28614,2023,Tennessee,Dyer,728,178498,81118108,5869952,4189673,3369697,0.574058,1689418,1680279,2320.629121,9.464632657
28615,2023,Tennessee,Fayette,294,107404,50228387,3645357,2619303,1603841,0.439968,577787,1026054,1965.261905,5.379566869
28616,2023,Tennessee,Fentress,9,1677,790875,58321,40555,18388,0.315289,622,17766,69.11111111,0.370900417
28617,2023,Tennessee,Franklin,253,52904,37670999,4190884,2903110,654306,0.156126,-633468,1287774,-2503.826087,-11.97391502
28618,2023,Tennessee,Gibson,713,229138,127883517,12009860,8325534,2740826,0.228214,-943500,3684326,-1323.281907,-4.117605984
28619,2023,Tennessee,Giles,152,36696,22285651,1744328,1219183,528074,0.302737,2929,525145,19.26973684,0.079817964
28620,2023,Tennessee,Grainger,4,300,173956,21308,12320,1973,0.092594,-7015,8988,-1753.75,-23.38333333
28621,2023,Tennessee,Greene,30,6067,3414225,250527,178678,160027,0.638761,88178,71849,2939.266667,14.53403659
28622,2023,Tennessee,Grundy,56,4803,3190042,301248,215559,13535,0.044929,-72154,85689,-1288.464286,-15.02269415
28623,2023,Tennessee,Hamblen,18,3521,2660239,225920,156195,268828,1.189925,199103,69725,11061.27778,56.5472877
28624,2023,Tennessee,Hamilton,3,627,251625,19733,15256,1438,0.072872,-3039,4477,-1013,-4.846889952
28625,2023,Tennessee,Hancock,0,0,0,0,0,0,0,0,0,0,0
28626,2023,Tennessee,Hardeman,164,53316,26083072,1785556,1244834,891257,0.499148,350535,540722,2137.408537,6.574668017
28627,2023,Tennessee,Hardin,90,40263,15464784,1769130,1235576,567883,0.320995,34329,533554,381.4333333,0.85261903
28628,2023,Tennessee,Hawkins,7,641,244501,56579,31081,30797,0.544318,5299,25498,757,8.266770671
28629,2023,Tennessee,Haywood,489,172429,80560577,5369804,3830875,1270222,0.236549,-268707,1538929,-549.5030675,-1.558363152
28630,2023,Tennessee,Henderson,169,45311,22379817,1310511,897034,670868,0.511913,257391,413477,1523.023669,5.680541149
28631,2023,Tennessee,Henry,362,90871,56574902,5352711,3364153,2780835,0.519518,792277,1988558,2188.610497,8.718700135
28632,2023,Tennessee,Hickman,39,8984,4202475,396050,275893,33064,0.083484,-87093,120157,-2233.153846,-9.694234194
28633,2023,Tennessee,Houston,9,619,426478,39515,22783,0,0,-16732,16732,-1859.111111,-27.03069467
28634,2023,Tennessee,Humphreys,57,12112,7276013,591155,397363,122480,0.207187,-71312,193792,-1251.087719,-5.887714663
28635,2023,Tennessee,Jackson,26,3294,1902507,288238,181806,137552,0.477216,31120,106432,1196.923077,9.447480267
28636,2023,Tennessee,Jefferson,19,3408,1709637,308944,195031,55779,0.180547,-58134,113913,-3059.684211,-17.05809859
28637,2023,Tennessee,Johnson,1,575,352081,25163,20130,0,0,-5033,5033,-5033,-8.753043478
28638,2023,Tennessee,Knox,0,0,0,0,0,0,0,0,0,0,0
28639,2023,Tennessee,Lake,139,67195,33052065,2704649,1943491,386709,0.142979,-374449,761158,-2693.877698,-5.572572364
28640,2023,Tennessee,Lauderdale,426,123718,55205530,5872908,4394368,989177,0.16843,-489363,1478540,-1148.739437,-3.955471314
28641,2023,Tennessee,Lawrence,230,63129,38707105,3280788,2286517,228784,0.069734,-765487,994271,-3328.204348,-12.12575837
28642,2023,Tennessee,Lewis,18,1867,858546,98093,61243,44152,0.450103,7302,36850,405.6666667,3.911087306
28643,2023,Tennessee,Lincoln,196,49089,31305534,2734971,1962665,324245,0.118555,-448061,772306,-2286.02551,-9.127523478
28644,2023,Tennessee,Loudon,36,6005,3303314,431480,296120,73312,0.169908,-62048,135360,-1723.555556,-10.33272273
28645,2023,Tennessee,Macon,167,13360,8550574,2420508,1360496,1462896,0.604375,402884,1060012,2412.479042,30.15598802
28646,2023,Tennessee,Madison,294,87882,47574652,3350119,2415531,1282301,0.382762,347713,934588,1182.697279,3.956589518
28647,2023,Tennessee,Marion,29,7430,3500837,342472,224523,128917,0.37643,10968,117949,378.2068966,1.476177658
28648,2023,Tennessee,Marshall,71,13713,7233448,676625,482929,139692,0.206454,-54004,193696,-760.6197183,-3.938160869
28649,2023,Tennessee,Maury,105,26567,13400901,1371932,938901,141237,0.102947,-291794,433031,-2778.990476,-10.98332518
28650,2023,Tennessee,Mcminn,47,12176,6433114,866375,618998,126108,0.145558,-121269,247377,-2580.191489,-9.95967477
28651,2023,Tennessee,Mcnairy,143,38981,18869095,1606446,1189186,769382,0.478934,352122,417260,2462.391608,9.033170006
28652,2023,Tennessee,Meigs,16,2438,1356720,167278,122264,4900,0.029292,-40114,45014,-2507.125,-16.45365053
28653,2023,Tennessee,Monroe,47,11019,4850000,637554,440941,437793,0.686675,241180,196613,5131.489362,21.88764861
28654,2023,Tennessee,Montgomery,212,44737,31629842,2623172,1750638,698826,0.266404,-173708,872534,-819.3773585,-3.882871002
28655,2023,Tennessee,Moore,7,1374,623856,57061,35496,15498,0.271604,-6067,21565,-866.7142857,-4.415574964
28656,2023,Tennessee,Morgan,4,792,519466,52581,29415,127212,2.419352,104046,23166,26011.5,131.3712121
28657,2023,Tennessee,Obion,712,178601,114295345,9607487,6092939,11389566,1.185488,7875018,3514548,11060.41854,44.09279903
28658,2023,Tennessee,Overton,21,4420,1900000,212136,151680,37372,0.17617,-23084,60456,-1099.238095,-5.222624434
28659,2023,Tennessee,Perry,29,5142,2633283,253188,179129,247583,0.977862,173524,74059,5983.586207,33.74640218
28660,2023,Tennessee,Pickett,12,905,467283,24561,15226,25996,1.058425,16661,9335,1388.416667,18.40994475
