Pay_year,state_code,State,practice_code,payments,StatutoryCategory
2020,49,Utah,382,500,Land Management (6(A)(ii))
2020,49,Utah,394,119,Land Management (6(A)(ii))
2020,49,Utah,449,570,Structural (6(A)(i))
2020,49,Utah,490,11,Forest management (6(A)(iv))
2020,49,Utah,528,4763,Land Management (6(A)(ii))
2020,49,Utah,590,108,Land Management (6(A)(ii))
2020,49,Utah,595,40,Other (6(A)(vii))
2020,49,Utah,612,28,Forest management (6(A)(iv))
2020,49,Utah,645,12288,Land Management (6(A)(ii))
2020,49,Utah,649,44,Structural (6(A)(i))
2020,49,Utah,660,62,Forest management (6(A)(iv))
2020,49,Utah,AGLAND,88306,2014 Other Practices
2020,49,Utah,CROP,471460,Cropland
2020,49,Utah,E300,337524,Existing Activity Payments
2020,49,Utah,E300,116237,Existing Activity Payments
2020,49,Utah,E314,555,Land Management (6(A)(ii))
2020,49,Utah,E315,47340,Land Management (6(A)(ii))
2020,49,Utah,E315,17977,Land Management (6(A)(ii))
2020,49,Utah,E327,1005,Vegetative (6(A)(iii))
2020,49,Utah,E327,2345,Vegetative (6(A)(iii))
2020,49,Utah,E327,152,Vegetative (6(A)(iii))
2020,49,Utah,E327,4820,Vegetative (6(A)(iii))
2020,49,Utah,E328,50,Vegetative (6(A)(iii))
2020,49,Utah,E328,171,Vegetative (6(A)(iii))
2020,49,Utah,E328,325,Vegetative (6(A)(iii))
2020,49,Utah,E340,236,Vegetative (6(A)(iii))
2020,49,Utah,E382,2675,Land Management (6(A)(ii))
2020,49,Utah,E386,1785,Vegetative (6(A)(iii))
2020,49,Utah,E386,2645,Vegetative (6(A)(iii))
2020,49,Utah,E386,2314,Vegetative (6(A)(iii))
2020,49,Utah,E449,3460,Structural (6(A)(i))
2020,49,Utah,E449,5444,Structural (6(A)(i))
2020,49,Utah,E449,624,Structural (6(A)(i))
2020,49,Utah,E472,2178,Land Management (6(A)(ii))
2020,49,Utah,E484,1,Land Management (6(A)(ii))
2020,49,Utah,E511,1445,Forest management (6(A)(iv))
2020,49,Utah,E511,46,Forest management (6(A)(iv))
2020,49,Utah,E512,100,Vegetative (6(A)(iii))
2020,49,Utah,E512,17,Vegetative (6(A)(iii))
2020,49,Utah,E512,234,Vegetative (6(A)(iii))
2020,49,Utah,E528,10297,Land Management (6(A)(ii))
2020,49,Utah,E528,19334,Land Management (6(A)(ii))
2020,49,Utah,E528,1668,Land Management (6(A)(ii))
2020,49,Utah,E528,228,Land Management (6(A)(ii))
2020,49,Utah,E528,16981,Land Management (6(A)(ii))
2020,49,Utah,E590,1198,Land Management (6(A)(ii))
2020,49,Utah,E590,4095,Land Management (6(A)(ii))
2020,49,Utah,E612,680,Forest management (6(A)(iv))
2020,49,Utah,FARM,92861,2014 Other Practices
2020,49,Utah,MINPAY,698,2014 Other Practices
2020,49,Utah,PAST,85917,Pastureland
2020,49,Utah,RANGE,312991,Rangeland
2020,50,Vermont,AGLAND,12309,2014 Other Practices
2020,50,Vermont,CROP,30499,Cropland
2020,50,Vermont,E528,219,Land Management (6(A)(ii))
2020,50,Vermont,FARM,25309,2014 Other Practices
2020,50,Vermont,MINPAY,75,2014 Other Practices
2020,50,Vermont,NIPF,34673,NIPF
2020,50,Vermont,PAST,30866,Pastureland
2020,51,Virginia,314,190,Land Management (6(A)(ii))
2020,51,Virginia,315,346,Land Management (6(A)(ii))
2020,51,Virginia,328,1145,Vegetative (6(A)(iii))
2020,51,Virginia,338,76,Land Management (6(A)(ii))
2020,51,Virginia,340,127,Vegetative (6(A)(iii))
2020,51,Virginia,342,36,Vegetative (6(A)(iii))
2020,51,Virginia,345,1550,Soil remediation (6(A)(vi))
2020,51,Virginia,382,58,Land Management (6(A)(ii))
2020,51,Virginia,394,86,Land Management (6(A)(ii))
2020,51,Virginia,449,0,Structural (6(A)(i))
2020,51,Virginia,484,74,Land Management (6(A)(ii))
2020,51,Virginia,490,2258,Forest management (6(A)(iv))
2020,51,Virginia,512,10624,Vegetative (6(A)(iii))
2020,51,Virginia,516,28,Structural (6(A)(i))
2020,51,Virginia,528,640,Land Management (6(A)(ii))
2020,51,Virginia,558,411,Structural (6(A)(i))
2020,51,Virginia,561,54,Land Management (6(A)(ii))
2020,51,Virginia,614,148,Structural (6(A)(i))
2020,51,Virginia,620,318,Structural (6(A)(i))
2020,51,Virginia,647,76,Land Management (6(A)(ii))
2020,51,Virginia,649,24,Structural (6(A)(i))
2020,51,Virginia,AGLAND,65400,2014 Other Practices
2020,51,Virginia,CROP,193352,Cropland
2020,51,Virginia,E300,158232,Existing Activity Payments
2020,51,Virginia,E300,241200,Existing Activity Payments
2020,51,Virginia,E314,2974,Land Management (6(A)(ii))
2020,51,Virginia,E315,9395,Land Management (6(A)(ii))
2020,51,Virginia,E315,16546,Land Management (6(A)(ii))
2020,51,Virginia,E315,76,Land Management (6(A)(ii))
2020,51,Virginia,E327,181,Vegetative (6(A)(iii))
2020,51,Virginia,E327,1145,Vegetative (6(A)(iii))
2020,51,Virginia,E328,2,Vegetative (6(A)(iii))
2020,51,Virginia,E328,5650,Vegetative (6(A)(iii))
2020,51,Virginia,E328,2845,Vegetative (6(A)(iii))
2020,51,Virginia,E329,703,Soil remediation (6(A)(vi))
2020,51,Virginia,E329,5300,Soil remediation (6(A)(vi))
2020,51,Virginia,E338,9533,Land Management (6(A)(ii))
2020,51,Virginia,E340,1276,Vegetative (6(A)(iii))
2020,51,Virginia,E340,136,Vegetative (6(A)(iii))
2020,51,Virginia,E340,2368,Vegetative (6(A)(iii))
2020,51,Virginia,E340,11714,Vegetative (6(A)(iii))
2020,51,Virginia,E345,1286,Soil remediation (6(A)(vi))
2020,51,Virginia,E345,0,Soil remediation (6(A)(vi))
2020,51,Virginia,E345,3178,Soil remediation (6(A)(vi))
2020,51,Virginia,E386,361,Vegetative (6(A)(iii))
2020,51,Virginia,E472,11491,Land Management (6(A)(ii))
2020,51,Virginia,E472,18970,Land Management (6(A)(ii))
2020,51,Virginia,E511,131,Forest management (6(A)(iv))
2020,51,Virginia,E512,1401,Vegetative (6(A)(iii))
2020,51,Virginia,E512,1120,Vegetative (6(A)(iii))
2020,51,Virginia,E512,4277,Vegetative (6(A)(iii))
2020,51,Virginia,E512,381,Vegetative (6(A)(iii))
2020,51,Virginia,E528,3,Land Management (6(A)(ii))
2020,51,Virginia,E528,1454,Land Management (6(A)(ii))
2020,51,Virginia,E528,9610,Land Management (6(A)(ii))
2020,51,Virginia,E528,15914,Land Management (6(A)(ii))
2020,51,Virginia,E528,327,Land Management (6(A)(ii))
2020,51,Virginia,E528,5928,Land Management (6(A)(ii))
2020,51,Virginia,E528,8902,Land Management (6(A)(ii))
2020,51,Virginia,E528,201,Land Management (6(A)(ii))
2020,51,Virginia,E528,270,Land Management (6(A)(ii))
2020,51,Virginia,E578,8064,Structural (6(A)(i))
2020,51,Virginia,E590,19910,Land Management (6(A)(ii))
2020,51,Virginia,E590,3831,Land Management (6(A)(ii))
2020,51,Virginia,E612,69407,Forest management (6(A)(iv))
2020,51,Virginia,E612,119,Forest management (6(A)(iv))
2020,51,Virginia,E666,10312,Forest management (6(A)(iv))
2020,51,Virginia,E666,39488,Forest management (6(A)(iv))
2020,51,Virginia,E666,4232,Forest management (6(A)(iv))
2020,51,Virginia,E666,34025,Forest management (6(A)(iv))
2020,51,Virginia,E666,629,Forest management (6(A)(iv))
2020,51,Virginia,E666,28498,Forest management (6(A)(iv))
2020,51,Virginia,FARM,65664,2014 Other Practices
2020,51,Virginia,MINPAY,6364,2014 Other Practices
2020,51,Virginia,NIPF,101552,NIPF
2020,51,Virginia,PAST,166373,Pastureland
2020,53,Washington,345,2089,Soil remediation (6(A)(vi))
2020,53,Washington,595,619,Other (6(A)(vii))
2020,53,Washington,645,25,Land Management (6(A)(ii))
2020,53,Washington,649,69,Structural (6(A)(i))
2020,53,Washington,AGLAND,19306,2014 Other Practices
2020,53,Washington,B000,2580,Bundles
2020,53,Washington,CROP,245444,Cropland
2020,53,Washington,E300,481059,Existing Activity Payments
2020,53,Washington,E300,62400,Existing Activity Payments
2020,53,Washington,E328,687,Vegetative (6(A)(iii))
2020,53,Washington,E329,645,Soil remediation (6(A)(vi))
2020,53,Washington,E345,11930,Soil remediation (6(A)(vi))
2020,53,Washington,E590,15774,Land Management (6(A)(ii))
2020,53,Washington,E590,27906,Land Management (6(A)(ii))
2020,53,Washington,E595,2426,Other (6(A)(vii))
2020,53,Washington,E595,19243,Other (6(A)(vii))
2020,53,Washington,E612,1470,Forest management (6(A)(iv))
2020,53,Washington,FARM,11433,2014 Other Practices
2020,53,Washington,NIPF,30426,NIPF
2020,53,Washington,PAST,7632,Pastureland
2020,53,Washington,RANGE,8270,Rangeland
2020,54,West Virginia,CROP,92586,Cropland
2020,54,West Virginia,E300,185,Existing Activity Payments
2020,54,West Virginia,E300,6300,Existing Activity Payments
2020,54,West Virginia,E666,100,Forest management (6(A)(iv))
2020,54,West Virginia,FARM,3202,2014 Other Practices
2020,54,West Virginia,MINPAY,773,2014 Other Practices
2020,54,West Virginia,NIPF,52235,NIPF
2020,54,West Virginia,PAST,133063,Pastureland
2020,55,Wisconsin,314,1144,Land Management (6(A)(ii))
2020,55,Wisconsin,315,218,Land Management (6(A)(ii))
2020,55,Wisconsin,327,6729,Vegetative (6(A)(iii))
2020,55,Wisconsin,328,157,Vegetative (6(A)(iii))
2020,55,Wisconsin,329,1554,Soil remediation (6(A)(vi))
2020,55,Wisconsin,338,266,Land Management (6(A)(ii))
2020,55,Wisconsin,340,21504,Vegetative (6(A)(iii))
2020,55,Wisconsin,342,16,Vegetative (6(A)(iii))
2020,55,Wisconsin,382,58,Land Management (6(A)(ii))
2020,55,Wisconsin,386,44,Vegetative (6(A)(iii))
2020,55,Wisconsin,393,48,Vegetative (6(A)(iii))
2020,55,Wisconsin,394,344,Land Management (6(A)(ii))
2020,55,Wisconsin,412,626,Vegetative (6(A)(iii))
2020,55,Wisconsin,484,634,Land Management (6(A)(ii))
2020,55,Wisconsin,490,211,Forest management (6(A)(iv))
2020,55,Wisconsin,511,25,Forest management (6(A)(iv))
2020,55,Wisconsin,512,2562,Vegetative (6(A)(iii))
2020,55,Wisconsin,590,223,Land Management (6(A)(ii))
2020,55,Wisconsin,612,12979,Forest management (6(A)(iv))
2020,55,Wisconsin,645,515,Land Management (6(A)(ii))
2020,55,Wisconsin,647,348,Land Management (6(A)(ii))
2020,55,Wisconsin,649,1800,Structural (6(A)(i))
2020,55,Wisconsin,660,60,Forest management (6(A)(iv))
2020,55,Wisconsin,666,265,Forest management (6(A)(iv))
2020,55,Wisconsin,AGLAND,329558,2014 Other Practices
2020,55,Wisconsin,CROP,1305823,Cropland
2020,55,Wisconsin,E300,1029474,Existing Activity Payments
2020,55,Wisconsin,E300,1010007,Existing Activity Payments
2020,55,Wisconsin,E314,189,Land Management (6(A)(ii))
2020,55,Wisconsin,E314,179,Land Management (6(A)(ii))
2020,55,Wisconsin,E315,40,Land Management (6(A)(ii))
2020,55,Wisconsin,E315,310,Land Management (6(A)(ii))
2020,55,Wisconsin,E327,5056,Vegetative (6(A)(iii))
2020,55,Wisconsin,E327,232466,Vegetative (6(A)(iii))
2020,55,Wisconsin,E327,895,Vegetative (6(A)(iii))
2020,55,Wisconsin,E327,123,Vegetative (6(A)(iii))
2020,55,Wisconsin,E327,41893,Vegetative (6(A)(iii))
2020,55,Wisconsin,E328,12777,Vegetative (6(A)(iii))
2020,55,Wisconsin,E328,274,Vegetative (6(A)(iii))
2020,55,Wisconsin,E328,1348,Vegetative (6(A)(iii))
2020,55,Wisconsin,E328,2027,Vegetative (6(A)(iii))
2020,55,Wisconsin,E328,359,Vegetative (6(A)(iii))
2020,55,Wisconsin,E329,1250,Soil remediation (6(A)(vi))
2020,55,Wisconsin,E329,534,Soil remediation (6(A)(vi))
2020,55,Wisconsin,E340,4368,Vegetative (6(A)(iii))
2020,55,Wisconsin,E340,968,Vegetative (6(A)(iii))
2020,55,Wisconsin,E340,691,Vegetative (6(A)(iii))
2020,55,Wisconsin,E340,1370,Vegetative (6(A)(iii))
2020,55,Wisconsin,E340,58,Vegetative (6(A)(iii))
2020,55,Wisconsin,E340,274,Vegetative (6(A)(iii))
2020,55,Wisconsin,E340,301,Vegetative (6(A)(iii))
2020,55,Wisconsin,E345,762,Soil remediation (6(A)(vi))
2020,55,Wisconsin,E382,657,Land Management (6(A)(ii))
2020,55,Wisconsin,E386,2499,Vegetative (6(A)(iii))
2020,55,Wisconsin,E528,1051,Land Management (6(A)(ii))
2020,55,Wisconsin,E528,71,Land Management (6(A)(ii))
2020,55,Wisconsin,E528,4330,Land Management (6(A)(ii))
2020,55,Wisconsin,E528,447,Land Management (6(A)(ii))
2020,55,Wisconsin,E528,1157,Land Management (6(A)(ii))
2020,55,Wisconsin,E528,318,Land Management (6(A)(ii))
2020,55,Wisconsin,E590,11589,Land Management (6(A)(ii))
2020,55,Wisconsin,E590,622,Land Management (6(A)(ii))
2020,55,Wisconsin,E590,44460,Land Management (6(A)(ii))
2020,55,Wisconsin,E595,1307,Other (6(A)(vii))
2020,55,Wisconsin,E595,6090,Other (6(A)(vii))
2020,55,Wisconsin,E612,853,Forest management (6(A)(iv))
2020,55,Wisconsin,E612,55,Forest management (6(A)(iv))
2020,55,Wisconsin,E612,17331,Forest management (6(A)(iv))
2020,55,Wisconsin,E612,2166,Forest management (6(A)(iv))
2020,55,Wisconsin,E666,1415,Forest management (6(A)(iv))
2020,55,Wisconsin,E666,138,Forest management (6(A)(iv))
2020,55,Wisconsin,E666,5034,Forest management (6(A)(iv))
2020,55,Wisconsin,E666,3089,Forest management (6(A)(iv))
2020,55,Wisconsin,E666,241,Forest management (6(A)(iv))
2020,55,Wisconsin,E666,5023,Forest management (6(A)(iv))
2020,55,Wisconsin,E666,316,Forest management (6(A)(iv))
2020,55,Wisconsin,FARM,375704,2014 Other Practices
2020,55,Wisconsin,MINPAY,6344,2014 Other Practices
2020,55,Wisconsin,NIPF,733872,NIPF
2020,55,Wisconsin,PAST,262246,Pastureland
2020,56,Wyoming,315,238,Land Management (6(A)(ii))
2020,56,Wyoming,649,10,Structural (6(A)(i))
2020,56,Wyoming,CROP,45499,Cropland
2020,56,Wyoming,E300,120780,Existing Activity Payments
2020,56,Wyoming,E300,17323,Existing Activity Payments
2020,56,Wyoming,E314,17,Land Management (6(A)(ii))
2020,56,Wyoming,E315,3247,Land Management (6(A)(ii))
2020,56,Wyoming,E511,333,Forest management (6(A)(iv))
2020,56,Wyoming,E528,2684,Land Management (6(A)(ii))
2020,56,Wyoming,E595,2146,Other (6(A)(vii))
2020,56,Wyoming,FARM,5835,2014 Other Practices
2020,56,Wyoming,PAST,46071,Pastureland
2020,56,Wyoming,RANGE,113818,Rangeland
2020,CR,Puerto Rico,393,7,Vegetative (6(A)(iii))
2020,CR,Puerto Rico,449,3,Structural (6(A)(i))
2020,CR,Puerto Rico,CROP,30849,Cropland
2020,CR,Puerto Rico,FARM,2488,2014 Other Practices
2020,CR,Puerto Rico,PAST,5612,Pastureland
2020,PB,Pacific Basin,AGLAND,21008,2014 Other Practices
2020,PB,Pacific Basin,CROP,10512,Cropland
2020,PB,Pacific Basin,E300,87,Existing Activity Payments
2020,PB,Pacific Basin,E300,27000,Existing Activity Payments
2020,PB,Pacific Basin,E612,1046,Forest management (6(A)(iv))
2020,PB,Pacific Basin,E612,165,Forest management (6(A)(iv))
2020,PB,Pacific Basin,E612,870,Forest management (6(A)(iv))
2020,PB,Pacific Basin,FARM,71274,2014 Other Practices
2020,PB,Pacific Basin,MINPAY,871,2014 Other Practices
2020,PB,Pacific Basin,NIPF,63423,NIPF
2019,1,Alabama,CROP,2928716,Cropland
2019,1,Alabama,E314,264,Land Management (6(A)(ii))
2019,1,Alabama,E315,11387,Land Management (6(A)(ii))
2019,1,Alabama,E315,258,Land Management (6(A)(ii))
2019,1,Alabama,E315,2502,Land Management (6(A)(ii))
2019,1,Alabama,E327,12887,Vegetative (6(A)(iii))
2019,1,Alabama,E328,6832,Vegetative (6(A)(iii))
2019,1,Alabama,E328,38,Vegetative (6(A)(iii))
2019,1,Alabama,E338,173834,Land Management (6(A)(ii))
2019,1,Alabama,E340,9028,Vegetative (6(A)(iii))
2019,1,Alabama,E340,18622,Vegetative (6(A)(iii))
2019,1,Alabama,E340,1088,Vegetative (6(A)(iii))
2019,1,Alabama,E340,25026,Vegetative (6(A)(iii))
2019,1,Alabama,E340,23557,Vegetative (6(A)(iii))
2019,1,Alabama,E340,2214,Vegetative (6(A)(iii))
2019,1,Alabama,E345,694,Soil remediation (6(A)(vi))
2019,1,Alabama,E381,639,Vegetative (6(A)(iii))
2019,1,Alabama,E386,3517,Vegetative (6(A)(iii))
2019,1,Alabama,E449,2275,Structural (6(A)(i))
2019,1,Alabama,E511,1738,Forest management (6(A)(iv))
2019,1,Alabama,E512,218,Vegetative (6(A)(iii))
2019,1,Alabama,E512,73,Vegetative (6(A)(iii))
2019,1,Alabama,E512,1022,Vegetative (6(A)(iii))
2019,1,Alabama,E512,300,Vegetative (6(A)(iii))
2019,1,Alabama,E512,320,Vegetative (6(A)(iii))
2019,1,Alabama,E512,10751,Vegetative (6(A)(iii))
2019,1,Alabama,E528,15405,Land Management (6(A)(ii))
2019,1,Alabama,E528,1753,Land Management (6(A)(ii))
2019,1,Alabama,E528,6129,Land Management (6(A)(ii))
2019,1,Alabama,E528,1853,Land Management (6(A)(ii))
2019,1,Alabama,E590,3850,Land Management (6(A)(ii))
2019,1,Alabama,E590,11436,Land Management (6(A)(ii))
2019,1,Alabama,E595,73100,Other (6(A)(vii))
2019,1,Alabama,E595,10362,Other (6(A)(vii))
2019,1,Alabama,E595,16536,Other (6(A)(vii))
2019,1,Alabama,E612,3730,Forest management (6(A)(iv))
2019,1,Alabama,E666,10990,Forest management (6(A)(iv))
2019,1,Alabama,E666,15291,Forest management (6(A)(iv))
2019,1,Alabama,E666,329,Forest management (6(A)(iv))
2019,1,Alabama,E666,42456,Forest management (6(A)(iv))
2019,1,Alabama,E666,37849,Forest management (6(A)(iv))
2019,1,Alabama,E666,924,Forest management (6(A)(iv))
2019,1,Alabama,E666,22593,Forest management (6(A)(iv))
2019,1,Alabama,E666,14375,Forest management (6(A)(iv))
2019,1,Alabama,FARM,10836,2014 Other Practices
2019,1,Alabama,MINPAY,26047,2014 Other Practices
2019,1,Alabama,NIPF,1727065,NIPF
2019,1,Alabama,PAST,656496,Pastureland
2019,1,Alabama,PCROP,180149,Pastured Cropland
2019,1,Alabama,RCCR,720,2014 Other Practices
2019,2,Alaska,CROP,167505,Cropland
2019,2,Alaska,E345,861,Soil remediation (6(A)(vi))
2019,2,Alaska,E511,3362,Forest management (6(A)(iv))
2019,2,Alaska,E511,3362,Forest management (6(A)(iv))
2019,2,Alaska,E512,993,Vegetative (6(A)(iii))
2019,2,Alaska,E612,1526,Forest management (6(A)(iv))
2019,2,Alaska,E645,3430,Land Management (6(A)(ii))
2019,2,Alaska,NIPF,567941,NIPF
2019,2,Alaska,PAST,17856,Pastureland
2019,2,Alaska,RCCR,6818,2014 Other Practices
2019,4,Arizona,315,235,Land Management (6(A)(ii))
2019,4,Arizona,528,1617,Land Management (6(A)(ii))
2019,4,Arizona,612,2,Forest management (6(A)(iv))
2019,4,Arizona,649,28,Structural (6(A)(i))
2019,4,Arizona,AGLAND,6667,2014 Other Practices
2019,4,Arizona,CROP,194776,Cropland
2019,4,Arizona,E315,4077,Land Management (6(A)(ii))
2019,4,Arizona,E328,1615,Vegetative (6(A)(iii))
2019,4,Arizona,E334,5092,Other (6(A)(vii))
2019,4,Arizona,E340,6686,Vegetative (6(A)(iii))
2019,4,Arizona,E374,18269,Other (6(A)(vii))
2019,4,Arizona,E382,1627,Land Management (6(A)(ii))
2019,4,Arizona,E449,2546,Structural (6(A)(i))
2019,4,Arizona,E595,9723,Other (6(A)(vii))
2019,4,Arizona,FARM,5781,2014 Other Practices
2019,4,Arizona,PAST,9846,Pastureland
2019,4,Arizona,RANGE,1452550,Rangeland
2019,5,Arkansas,315,55,Land Management (6(A)(ii))
2019,5,Arkansas,324,782,Soil remediation (6(A)(vi))
2019,5,Arkansas,329,706,Soil remediation (6(A)(vi))
2019,5,Arkansas,338,254,Land Management (6(A)(ii))
2019,5,Arkansas,340,6737,Vegetative (6(A)(iii))
2019,5,Arkansas,342,63,Vegetative (6(A)(iii))
2019,5,Arkansas,345,396,Soil remediation (6(A)(vi))
2019,5,Arkansas,382,382,Land Management (6(A)(ii))
2019,5,Arkansas,394,2212,Land Management (6(A)(ii))
2019,5,Arkansas,449,25753,Structural (6(A)(i))
2019,5,Arkansas,511,893,Forest management (6(A)(iv))
2019,5,Arkansas,512,1021,Vegetative (6(A)(iii))
2019,5,Arkansas,528,1768,Land Management (6(A)(ii))
2019,5,Arkansas,558,59,Structural (6(A)(i))
2019,5,Arkansas,590,3838,Land Management (6(A)(ii))
2019,5,Arkansas,595,101415,Other (6(A)(vii))
2019,5,Arkansas,645,57,Land Management (6(A)(ii))
2019,5,Arkansas,647,3,Land Management (6(A)(ii))
2019,5,Arkansas,649,25,Structural (6(A)(i))
2019,5,Arkansas,660,96,Forest management (6(A)(iv))
2019,5,Arkansas,666,47,Forest management (6(A)(iv))
2019,5,Arkansas,AGLAND,59824,2014 Other Practices
2019,5,Arkansas,B000,6521,Bundles
2019,5,Arkansas,CROP,43624700,Cropland
2019,5,Arkansas,E315,76981,Land Management (6(A)(ii))
2019,5,Arkansas,E327,34486,Vegetative (6(A)(iii))
2019,5,Arkansas,E327,108229,Vegetative (6(A)(iii))
2019,5,Arkansas,E327,2879,Vegetative (6(A)(iii))
2019,5,Arkansas,E327,2205,Vegetative (6(A)(iii))
2019,5,Arkansas,E328,21365,Vegetative (6(A)(iii))
2019,5,Arkansas,E328,7918,Vegetative (6(A)(iii))
2019,5,Arkansas,E328,15593,Vegetative (6(A)(iii))
2019,5,Arkansas,E328,11491,Vegetative (6(A)(iii))
2019,5,Arkansas,E328,1969,Vegetative (6(A)(iii))
2019,5,Arkansas,E328,40824,Vegetative (6(A)(iii))
2019,5,Arkansas,E328,21386,Vegetative (6(A)(iii))
2019,5,Arkansas,E328,3108,Vegetative (6(A)(iii))
2019,5,Arkansas,E329,2495,Soil remediation (6(A)(vi))
2019,5,Arkansas,E329,8285,Soil remediation (6(A)(vi))
2019,5,Arkansas,E329,12374,Soil remediation (6(A)(vi))
2019,5,Arkansas,E329,318,Soil remediation (6(A)(vi))
2019,5,Arkansas,E329,797,Soil remediation (6(A)(vi))
2019,5,Arkansas,E329,2889,Soil remediation (6(A)(vi))
2019,5,Arkansas,E334,521123,Other (6(A)(vii))
2019,5,Arkansas,E338,908,Land Management (6(A)(ii))
2019,5,Arkansas,E338,51797,Land Management (6(A)(ii))
2019,5,Arkansas,E338,3545,Land Management (6(A)(ii))
2019,5,Arkansas,E340,23912,Vegetative (6(A)(iii))
2019,5,Arkansas,E340,7709,Vegetative (6(A)(iii))
2019,5,Arkansas,E340,57753,Vegetative (6(A)(iii))
2019,5,Arkansas,E340,1281,Vegetative (6(A)(iii))
2019,5,Arkansas,E340,25218,Vegetative (6(A)(iii))
2019,5,Arkansas,E340,75983,Vegetative (6(A)(iii))
2019,5,Arkansas,E340,11758,Vegetative (6(A)(iii))
2019,5,Arkansas,E340,166308,Vegetative (6(A)(iii))
2019,5,Arkansas,E345,237006,Soil remediation (6(A)(vi))
2019,5,Arkansas,E345,327728,Soil remediation (6(A)(vi))
2019,5,Arkansas,E345,59638,Soil remediation (6(A)(vi))
2019,5,Arkansas,E345,35473,Soil remediation (6(A)(vi))
2019,5,Arkansas,E345,29311,Soil remediation (6(A)(vi))
2019,5,Arkansas,E345,64226,Soil remediation (6(A)(vi))
2019,5,Arkansas,E374,11094,Other (6(A)(vii))
2019,5,Arkansas,E386,14301,Vegetative (6(A)(iii))
2019,5,Arkansas,E386,6428,Vegetative (6(A)(iii))
2019,5,Arkansas,E386,5213,Vegetative (6(A)(iii))
2019,5,Arkansas,E390,49,Vegetative (6(A)(iii))
2019,5,Arkansas,E391,377,Forest management (6(A)(iv))
2019,5,Arkansas,E391,3034,Forest management (6(A)(iv))
2019,5,Arkansas,E395,207967,Land Management (6(A)(ii))
2019,5,Arkansas,E449,242117,Structural (6(A)(i))
2019,5,Arkansas,E449,446522,Structural (6(A)(i))
2019,5,Arkansas,E449,537862,Structural (6(A)(i))
2019,5,Arkansas,E472,4027,Land Management (6(A)(ii))
2019,5,Arkansas,E472,6512,Land Management (6(A)(ii))
2019,5,Arkansas,E511,46355,Forest management (6(A)(iv))
2019,5,Arkansas,E511,547,Forest management (6(A)(iv))
2019,5,Arkansas,E512,3097,Vegetative (6(A)(iii))
2019,5,Arkansas,E512,106,Vegetative (6(A)(iii))
2019,5,Arkansas,E512,7112,Vegetative (6(A)(iii))
2019,5,Arkansas,E512,1910,Vegetative (6(A)(iii))
2019,5,Arkansas,E528,2051,Land Management (6(A)(ii))
2019,5,Arkansas,E528,9120,Land Management (6(A)(ii))
2019,5,Arkansas,E528,17018,Land Management (6(A)(ii))
2019,5,Arkansas,E528,765,Land Management (6(A)(ii))
2019,5,Arkansas,E528,505,Land Management (6(A)(ii))
2019,5,Arkansas,E528,5300,Land Management (6(A)(ii))
2019,5,Arkansas,E590,2124004,Land Management (6(A)(ii))
2019,5,Arkansas,E590,673714,Land Management (6(A)(ii))
2019,5,Arkansas,E590,84617,Land Management (6(A)(ii))
2019,5,Arkansas,E590,519197,Land Management (6(A)(ii))
2019,5,Arkansas,E595,1488863,Other (6(A)(vii))
2019,5,Arkansas,E595,501440,Other (6(A)(vii))
2019,5,Arkansas,E595,397281,Other (6(A)(vii))
2019,5,Arkansas,E612,9033,Forest management (6(A)(iv))
2019,5,Arkansas,E612,10567,Forest management (6(A)(iv))
2019,5,Arkansas,E612,108562,Forest management (6(A)(iv))
2019,5,Arkansas,E646,664136,Land Management (6(A)(ii))
2019,5,Arkansas,E646,9195,Land Management (6(A)(ii))
2019,5,Arkansas,E646,1578,Land Management (6(A)(ii))
2019,5,Arkansas,E646,197816,Land Management (6(A)(ii))
2019,5,Arkansas,E646,92099,Land Management (6(A)(ii))
2019,5,Arkansas,E646,172001,Land Management (6(A)(ii))
2019,5,Arkansas,E646,87933,Land Management (6(A)(ii))
2019,5,Arkansas,E646,1632,Land Management (6(A)(ii))
2019,5,Arkansas,E647,50047,Land Management (6(A)(ii))
2019,5,Arkansas,E647,3640,Land Management (6(A)(ii))
2019,5,Arkansas,E647,31761,Land Management (6(A)(ii))
2019,5,Arkansas,E647,40,Land Management (6(A)(ii))
2019,5,Arkansas,E666,15880,Forest management (6(A)(iv))
2019,5,Arkansas,E666,14046,Forest management (6(A)(iv))
2019,5,Arkansas,E666,64896,Forest management (6(A)(iv))
2019,5,Arkansas,E666,77494,Forest management (6(A)(iv))
2019,5,Arkansas,E666,63572,Forest management (6(A)(iv))
2019,5,Arkansas,E666,103991,Forest management (6(A)(iv))
2019,5,Arkansas,E666,1746,Forest management (6(A)(iv))
2019,5,Arkansas,E666,15556,Forest management (6(A)(iv))
2019,5,Arkansas,E666,153783,Forest management (6(A)(iv))
2019,5,Arkansas,E666,1349,Forest management (6(A)(iv))
2019,5,Arkansas,E666,513,Forest management (6(A)(iv))
2019,5,Arkansas,E666,2485,Forest management (6(A)(iv))
2019,5,Arkansas,E666,2226,Forest management (6(A)(iv))
2019,5,Arkansas,E666,33534,Forest management (6(A)(iv))
2019,5,Arkansas,E666,1308,Forest management (6(A)(iv))
2019,5,Arkansas,E666,51350,Forest management (6(A)(iv))
2019,5,Arkansas,FARM,91094,2014 Other Practices
2019,5,Arkansas,MINPAY,73968,2014 Other Practices
