Pay_year,State,full_practice_code,practice_code,category_name,payments,practice_instance_count
2023,Massachusetts,590,590,Land Management (6(A)(ii)),9261,12
2023,Massachusetts,595,595,Other (6(A)(vii)),13948,20
2023,Massachusetts,606,606,Structural (6(A)(i)),6609,4
2023,Massachusetts,607,607,Structural (6(A)(i)),,
2023,Massachusetts,614,614,Structural (6(A)(i)),7841,4
2023,Massachusetts,620,620,Structural (6(A)(i)),44311,8
2023,Massachusetts,634,634,Structural (6(A)(i)),71976,8
2023,Massachusetts,642,642,Structural (6(A)(i)),40823,12
2023,Massachusetts,645,645,Land Management (6(A)(ii)),,
2023,Massachusetts,647,647,Land Management (6(A)(ii)),111607,27
2023,Massachusetts,649,649,Structural (6(A)(i)),11256,29
2023,Massachusetts,666,666,Forest management (6(A)(iv)),237869,29
2023,Massachusetts,672,672,Other (6(A)(vii)),1976,7
2023,Massachusetts,805,805,Soil remediation (6(A)(vi),,
2023,Massachusetts,808,808,Soil remediation (6(A)(vi),,
2023,Massachusetts,810,810,Land Management (6(A)(ii)),,
2023,Massachusetts,821,821,Structural (6(A)(i)),,
2023,Michigan,101,101,Comprehensive Nutrient Mgt. (6(B)(i)),247176,33
2023,Michigan,102,102,Comprehensive Nutrient Mgt. (6(B)(i)),242399,39
2023,Michigan,106,106,other (6(B)(vi)),529900,244
2023,Michigan,120,120,Other (6(A)(vii)),,
2023,Michigan,138,138,other (6(B)(vi)),31076,6
2023,Michigan,140,140,Land Management (6(A)(ii)),58050,5
2023,Michigan,144,144,other (6(B)(vi)),,
2023,Michigan,157,157,Comprehensive Nutrient Mgt. (6(B)(i)),32206,8
2023,Michigan,159,159,other (6(B)(vi)),,
2023,Michigan,160,160,other (6(B)(vi)),,
2023,Michigan,161,161,other (6(B)(vi)),16388,4
2023,Michigan,163,163,other (6(B)(vi)),,
2023,Michigan,165,165,other (6(B)(vi)),104603,180
2023,Michigan,207,207,Soil testing (6(A)(v)),,
2023,Michigan,216,216,Soil testing (6(A)(v)),,
2023,Michigan,217,217,Soil testing (6(A)(v)),,
2023,Michigan,228,228,other (6(B)(vi)),,
2023,Michigan,309,309,Structural (6(A)(i)),778140,15
2023,Michigan,313,313,Structural (6(A)(i)),1802224,20
2023,Michigan,314,314,Land Management (6(A)(ii)),422975,231
2023,Michigan,315,315,Land Management (6(A)(ii)),23569,50
2023,Michigan,316,316,Structural (6(A)(i)),217702,4
2023,Michigan,317,317,Structural (6(A)(i)),,
2023,Michigan,319,319,Structural (6(A)(i)),,
2023,Michigan,325,325,Structural (6(A)(i)),1192604,85
2023,Michigan,327,327,Vegetative (6(A)(iii),184040,144
2023,Michigan,328,328,Vegetative (6(A)(iii),10440,22
2023,Michigan,329,329,Soil remediation (6(A)(vi),214401,53
2023,Michigan,338,338,Land Management (6(A)(ii)),15667,8
2023,Michigan,340,340,Vegetative (6(A)(iii),4505503,301
2023,Michigan,342,342,Vegetative (6(A)(iii),28142,11
2023,Michigan,345,345,Soil remediation (6(A)(vi),359445,46
2023,Michigan,351,351,Other (6(A)(vii)),,
2023,Michigan,360,360,Structural (6(A)(i)),,
2023,Michigan,362,362,Structural (6(A)(i)),,
2023,Michigan,367,367,Structural (6(A)(i)),2695108,33
2023,Michigan,374,374,Other (6(A)(vii)),,
2023,Michigan,380,380,Vegetative (6(A)(iii),9084,16
2023,Michigan,382,382,Land Management (6(A)(ii)),669523,107
2023,Michigan,383,383,Forest management (6(A)(iv)),,
2023,Michigan,384,384,Forest management (6(A)(iv)),10795,6
2023,Michigan,386,386,Vegetative (6(A)(iii),4558,5
2023,Michigan,390,390,Vegetative (6(A)(iii),,
2023,Michigan,391,391,Forest management (6(A)(iv)),,
2023,Michigan,393,393,Vegetative (6(A)(iii),3551,5
2023,Michigan,394,394,Land Management (6(A)(ii)),,
2023,Michigan,395,395,Land Management (6(A)(ii)),,
2023,Michigan,396,396,Structural (6(A)(i)),,
2023,Michigan,410,410,Land Management (6(A)(ii)),,
2023,Michigan,412,412,Vegetative (6(A)(iii),,
2023,Michigan,420,420,Vegetative (6(A)(iii),,
2023,Michigan,441,441,Structural (6(A)(i)),,
2023,Michigan,449,449,Structural (6(A)(i)),192147,31
2023,Michigan,484,484,Land Management (6(A)(ii)),26312,52
2023,Michigan,490,490,Forest management (6(A)(iv)),33664,101
2023,Michigan,500,500,Land Management (6(A)(ii)),,
2023,Michigan,511,511,Forest management (6(A)(iv)),22944,5
2023,Michigan,512,512,Vegetative (6(A)(iii),176062,51
2023,Michigan,516,516,Structural (6(A)(i)),285762,64
2023,Michigan,520,520,Structural (6(A)(i)),,
2023,Michigan,522,522,Structural (6(A)(i)),,
2023,Michigan,528,528,Land Management (6(A)(ii)),169829,189
2023,Michigan,533,533,Structural (6(A)(i)),54000,16
2023,Michigan,558,558,Structural (6(A)(i)),58652,21
2023,Michigan,560,560,Land Management (6(A)(ii)),434877,20
2023,Michigan,561,561,Land Management (6(A)(ii)),787602,90
2023,Michigan,570,570,Structural (6(A)(i)),,
2023,Michigan,575,575,Land Management (6(A)(ii)),,
2023,Michigan,578,578,Structural (6(A)(i)),110970,6
2023,Michigan,580,580,Structural (6(A)(i)),,
2023,Michigan,582,582,Structural (6(A)(i)),,
2023,Michigan,584,584,Structural (6(A)(i)),,
2023,Michigan,587,587,Structural (6(A)(i)),,
2023,Michigan,590,590,Land Management (6(A)(ii)),1640009,149
2023,Michigan,595,595,Other (6(A)(vii)),1037406,78
2023,Michigan,606,606,Structural (6(A)(i)),,
2023,Michigan,612,612,Forest management (6(A)(iv)),728698,213
2023,Michigan,614,614,Structural (6(A)(i)),61375,66
2023,Michigan,620,620,Structural (6(A)(i)),66240,23
2023,Michigan,632,632,Structural (6(A)(i)),,
2023,Michigan,634,634,Structural (6(A)(i)),,
2023,Michigan,638,638,Structural (6(A)(i)),,
2023,Michigan,642,642,Structural (6(A)(i)),86011,14
2023,Michigan,645,645,Land Management (6(A)(ii)),221,5
2023,Michigan,647,647,Land Management (6(A)(ii)),9025,11
2023,Michigan,660,660,Forest management (6(A)(iv)),,
2023,Michigan,666,666,Forest management (6(A)(iv)),497049,100
2023,Minnesota,101,101,Comprehensive Nutrient Mgt. (6(B)(i)),269815,33
2023,Minnesota,102,102,Comprehensive Nutrient Mgt. (6(B)(i)),222320,34
2023,Minnesota,106,106,other (6(B)(vi)),,
2023,Minnesota,138,138,other (6(B)(vi)),,
2023,Minnesota,157,157,Comprehensive Nutrient Mgt. (6(B)(i)),29057,7
2023,Minnesota,161,161,other (6(B)(vi)),,
2023,Minnesota,163,163,other (6(B)(vi)),,
2023,Minnesota,165,165,other (6(B)(vi)),,
2023,Minnesota,216,216,Soil testing (6(A)(v)),590,5
2023,Minnesota,217,217,Soil testing (6(A)(v)),,
2023,Minnesota,228,228,other (6(B)(vi)),15605,4
2023,Minnesota,309,309,Structural (6(A)(i)),,
2023,Minnesota,313,313,Structural (6(A)(i)),3419619,38
2023,Minnesota,314,314,Land Management (6(A)(ii)),436094,154
2023,Minnesota,315,315,Land Management (6(A)(ii)),32620,13
2023,Minnesota,316,316,Structural (6(A)(i)),269749,10
2023,Minnesota,317,317,Structural (6(A)(i)),,
2023,Minnesota,325,325,Structural (6(A)(i)),931002,79
2023,Minnesota,327,327,Vegetative (6(A)(iii),621444,129
2023,Minnesota,328,328,Vegetative (6(A)(iii),6371,13
2023,Minnesota,329,329,Soil remediation (6(A)(vi),1340642,295
2023,Minnesota,338,338,Land Management (6(A)(ii)),237676,14
2023,Minnesota,340,340,Vegetative (6(A)(iii),3985348,615
2023,Minnesota,342,342,Vegetative (6(A)(iii),13586,69
2023,Minnesota,345,345,Soil remediation (6(A)(vi),168206,90
2023,Minnesota,351,351,Other (6(A)(vii)),37997,21
2023,Minnesota,360,360,Structural (6(A)(i)),645691,41
2023,Minnesota,362,362,Structural (6(A)(i)),66622,26
2023,Minnesota,367,367,Structural (6(A)(i)),5347958,40
2023,Minnesota,372,372,Structural (6(A)(i)),,
2023,Minnesota,374,374,Other (6(A)(vii)),,
2023,Minnesota,380,380,Vegetative (6(A)(iii),61552,42
2023,Minnesota,381,381,Vegetative (6(A)(iii),,
2023,Minnesota,382,382,Land Management (6(A)(ii)),2173457,246
2023,Minnesota,383,383,Forest management (6(A)(iv)),,
2023,Minnesota,384,384,Forest management (6(A)(iv)),416135,164
2023,Minnesota,386,386,Vegetative (6(A)(iii),17634,5
2023,Minnesota,390,390,Vegetative (6(A)(iii),19635,6
2023,Minnesota,391,391,Forest management (6(A)(iv)),52825,8
2023,Minnesota,393,393,Vegetative (6(A)(iii),,
2023,Minnesota,394,394,Land Management (6(A)(ii)),,
2023,Minnesota,410,410,Land Management (6(A)(ii)),877148,67
2023,Minnesota,412,412,Vegetative (6(A)(iii),192378,61
2023,Minnesota,420,420,Vegetative (6(A)(iii),156435,21
2023,Minnesota,430,430,Structural (6(A)(i)),,
2023,Minnesota,441,441,Structural (6(A)(i)),,
2023,Minnesota,442,442,Structural (6(A)(i)),219439,13
2023,Minnesota,449,449,Structural (6(A)(i)),193474,48
2023,Minnesota,460,460,Land Management (6(A)(ii)),79254,54
2023,Minnesota,468,468,Structural (6(A)(i)),130948,26
2023,Minnesota,472,472,Land Management (6(A)(ii)),3007,7
2023,Minnesota,484,484,Land Management (6(A)(ii)),213392,153
2023,Minnesota,490,490,Forest management (6(A)(iv)),18621,45
2023,Minnesota,500,500,Land Management (6(A)(ii)),259802,54
2023,Minnesota,511,511,Forest management (6(A)(iv)),8719,17
2023,Minnesota,512,512,Vegetative (6(A)(iii),835529,114
2023,Minnesota,516,516,Structural (6(A)(i)),667424,159
2023,Minnesota,520,520,Structural (6(A)(i)),80539,7
2023,Minnesota,522,522,Structural (6(A)(i)),,
2023,Minnesota,528,528,Land Management (6(A)(ii)),666303,286
2023,Minnesota,533,533,Structural (6(A)(i)),262478,56
2023,Minnesota,554,554,Land Management (6(A)(ii)),,
2023,Minnesota,558,558,Structural (6(A)(i)),,
2023,Minnesota,560,560,Land Management (6(A)(ii)),43447,6
2023,Minnesota,561,561,Land Management (6(A)(ii)),1877720,152
2023,Minnesota,572,572,Other (6(A)(vii)),,
2023,Minnesota,575,575,Land Management (6(A)(ii)),,
2023,Minnesota,576,576,Structural (6(A)(i)),57703,12
2023,Minnesota,578,578,Structural (6(A)(i)),,
2023,Minnesota,580,580,Structural (6(A)(i)),443202,6
2023,Minnesota,582,582,Structural (6(A)(i)),,
2023,Minnesota,587,587,Structural (6(A)(i)),,
2023,Minnesota,590,590,Land Management (6(A)(ii)),2137747,272
2023,Minnesota,595,595,Other (6(A)(vii)),2578353,217
2023,Minnesota,600,600,Structural (6(A)(i)),51916,17
2023,Minnesota,606,606,Structural (6(A)(i)),266012,94
2023,Minnesota,612,612,Forest management (6(A)(iv)),289311,93
2023,Minnesota,614,614,Structural (6(A)(i)),267199,146
2023,Minnesota,620,620,Structural (6(A)(i)),1446247,246
2023,Minnesota,632,632,Structural (6(A)(i)),,
2023,Minnesota,634,634,Structural (6(A)(i)),52053,7
2023,Minnesota,635,635,Vegetative (6(A)(iii),,
2023,Minnesota,638,638,Structural (6(A)(i)),485778,155
2023,Minnesota,642,642,Structural (6(A)(i)),180285,34
2023,Minnesota,645,645,Land Management (6(A)(ii)),319384,79
2023,Minnesota,647,647,Land Management (6(A)(ii)),149287,38
2023,Minnesota,649,649,Structural (6(A)(i)),1766,5
2023,Minnesota,655,655,Forest management (6(A)(iv)),,
2023,Minnesota,660,660,Forest management (6(A)(iv)),,
2023,Minnesota,666,666,Forest management (6(A)(iv)),566001,210
2023,Minnesota,823,823,Structural (6(A)(i)),593154,14
2023,Mississippi,101,101,Comprehensive Nutrient Mgt. (6(B)(i)),36686,6
2023,Mississippi,102,102,Comprehensive Nutrient Mgt. (6(B)(i)),30971,5
2023,Mississippi,106,106,other (6(B)(vi)),99028,31
2023,Mississippi,138,138,other (6(B)(vi)),,
2023,Mississippi,140,140,Land Management (6(A)(ii)),,
2023,Mississippi,161,161,other (6(B)(vi)),,
2023,Mississippi,163,163,other (6(B)(vi)),,
2023,Mississippi,165,165,other (6(B)(vi)),,
2023,Mississippi,199,199,other (6(B)(vi)),,
2023,Mississippi,216,216,Soil testing (6(A)(v)),18177,15
2023,Mississippi,217,217,Soil testing (6(A)(v)),,
2023,Mississippi,228,228,other (6(B)(vi)),177234,57
2023,Mississippi,297,297,other (6(B)(vi)),3188,4
2023,Mississippi,313,313,Structural (6(A)(i)),,
2023,Mississippi,314,314,Land Management (6(A)(ii)),6522,18
2023,Mississippi,315,315,Land Management (6(A)(ii)),770917,711
2023,Mississippi,316,316,Structural (6(A)(i)),159383,8
2023,Mississippi,317,317,Structural (6(A)(i)),,
2023,Mississippi,325,325,Structural (6(A)(i)),625792,62
2023,Mississippi,327,327,Vegetative (6(A)(iii),99759,93
2023,Mississippi,328,328,Vegetative (6(A)(iii),1058502,473
2023,Mississippi,329,329,Soil remediation (6(A)(vi),379256,73
2023,Mississippi,338,338,Land Management (6(A)(ii)),1412764,386
2023,Mississippi,340,340,Vegetative (6(A)(iii),14255965,883
2023,Mississippi,342,342,Vegetative (6(A)(iii),137472,444
2023,Mississippi,345,345,Soil remediation (6(A)(vi),1202529,205
2023,Mississippi,351,351,Other (6(A)(vii)),,
2023,Mississippi,356,356,Structural (6(A)(i)),3227409,148
2023,Mississippi,362,362,Structural (6(A)(i)),62497,84
2023,Mississippi,374,374,Other (6(A)(vii)),1770948,35
2023,Mississippi,378,378,Structural (6(A)(i)),,
2023,Mississippi,381,381,Vegetative (6(A)(iii),,
2023,Mississippi,382,382,Land Management (6(A)(ii)),3658262,765
2023,Mississippi,384,384,Forest management (6(A)(iv)),91907,11
2023,Mississippi,386,386,Vegetative (6(A)(iii),,
2023,Mississippi,391,391,Forest management (6(A)(iv)),,
2023,Mississippi,394,394,Land Management (6(A)(ii)),492062,292
2023,Mississippi,410,410,Land Management (6(A)(ii)),3243790,399
2023,Mississippi,420,420,Vegetative (6(A)(iii),38905,13
2023,Mississippi,422,422,Vegetative (6(A)(iii),16163,7
2023,Mississippi,430,430,Structural (6(A)(i)),6058094,188
2023,Mississippi,436,436,Structural (6(A)(i)),1248075,13
2023,Mississippi,441,441,Structural (6(A)(i)),43853,62
2023,Mississippi,442,442,Structural (6(A)(i)),409415,12
2023,Mississippi,443,443,Structural (6(A)(i)),,
2023,Mississippi,449,449,Structural (6(A)(i)),716390,278
2023,Mississippi,460,460,Land Management (6(A)(ii)),188764,200
2023,Mississippi,462,462,Land Management (6(A)(ii)),3201154,127
2023,Mississippi,484,484,Land Management (6(A)(ii)),74130,301
2023,Mississippi,490,490,Forest management (6(A)(iv)),792415,162
2023,Mississippi,512,512,Vegetative (6(A)(iii),1688361,278
2023,Mississippi,516,516,Structural (6(A)(i)),855560,628
2023,Mississippi,528,528,Land Management (6(A)(ii)),1745545,633
2023,Mississippi,533,533,Structural (6(A)(i)),1686311,203
2023,Mississippi,554,554,Land Management (6(A)(ii)),,
2023,Mississippi,558,558,Structural (6(A)(i)),,
2023,Mississippi,560,560,Land Management (6(A)(ii)),,
2023,Mississippi,561,561,Land Management (6(A)(ii)),2510101,954
2023,Mississippi,575,575,Land Management (6(A)(ii)),,
2023,Mississippi,576,576,Structural (6(A)(i)),,
2023,Mississippi,578,578,Structural (6(A)(i)),164130,16
2023,Mississippi,580,580,Structural (6(A)(i)),2861903,69
2023,Mississippi,587,587,Structural (6(A)(i)),3563017,329
2023,Mississippi,590,590,Land Management (6(A)(ii)),545325,324
2023,Mississippi,591,591,Soil remediation (6(A)(vi),,
2023,Mississippi,595,595,Other (6(A)(vii)),1310700,119
2023,Mississippi,600,600,Structural (6(A)(i)),,
2023,Mississippi,612,612,Forest management (6(A)(iv)),1674871,181
2023,Mississippi,614,614,Structural (6(A)(i)),696067,664
2023,Mississippi,620,620,Structural (6(A)(i)),,
2023,Mississippi,629,629,Structural (6(A)(i)),,
2023,Mississippi,642,642,Structural (6(A)(i)),408906,82
2023,Mississippi,644,644,Land Management (6(A)(ii)),54124,58
2023,Mississippi,646,646,Land Management (6(A)(ii)),82180,15
2023,Mississippi,647,647,Land Management (6(A)(ii)),621,4
2023,Mississippi,666,666,Forest management (6(A)(iv)),472241,99
2023,Mississippi,670,670,Other (6(A)(vii)),39783,19
2023,Mississippi,672,672,Other (6(A)(vii)),2384576,61
2023,Mississippi,812,812,Structural (6(A)(i)),,
2023,Mississippi,821,821,Structural (6(A)(i)),9932,5
2023,Mississippi,823,823,Structural (6(A)(i)),15168,4
2023,Missouri,101,101,Comprehensive Nutrient Mgt. (6(B)(i)),151382,25
2023,Missouri,102,102,Comprehensive Nutrient Mgt. (6(B)(i)),161339,28
2023,Missouri,106,106,other (6(B)(vi)),485336,196
2023,Missouri,116,116,Soil health (6(B)(iii)),,
2023,Missouri,120,120,Other (6(A)(vii)),48802,13
2023,Missouri,138,138,other (6(B)(vi)),28200,5
2023,Missouri,140,140,Land Management (6(A)(ii)),,
2023,Missouri,157,157,Comprehensive Nutrient Mgt. (6(B)(i)),32610,10
2023,Missouri,160,160,other (6(B)(vi)),,
2023,Missouri,161,161,other (6(B)(vi)),,
2023,Missouri,162,162,Soil health (6(B)(iii)),,
2023,Missouri,163,163,other (6(B)(vi)),,
2023,Missouri,165,165,other (6(B)(vi)),124636,190
2023,Missouri,207,207,Soil testing (6(A)(v)),,
2023,Missouri,216,216,Soil testing (6(A)(v)),,
2023,Missouri,217,217,Soil testing (6(A)(v)),9749,10
2023,Missouri,228,228,other (6(B)(vi)),175882,54
2023,Missouri,313,313,Structural (6(A)(i)),633821,26
2023,Missouri,314,314,Land Management (6(A)(ii)),1055430,245
2023,Missouri,315,315,Land Management (6(A)(ii)),167478,80
2023,Missouri,317,317,Structural (6(A)(i)),,
2023,Missouri,325,325,Structural (6(A)(i)),1424268,81
2023,Missouri,327,327,Vegetative (6(A)(iii),29417,5
2023,Missouri,328,328,Vegetative (6(A)(iii),14287,26
2023,Missouri,329,329,Soil remediation (6(A)(vi),90216,36
2023,Missouri,338,338,Land Management (6(A)(ii)),586950,250
2023,Missouri,340,340,Vegetative (6(A)(iii),5336149,680
2023,Missouri,342,342,Vegetative (6(A)(iii),47389,69
2023,Missouri,345,345,Soil remediation (6(A)(vi),,
2023,Missouri,351,351,Other (6(A)(vii)),6699,5
2023,Missouri,360,360,Structural (6(A)(i)),124315,7
2023,Missouri,362,362,Structural (6(A)(i)),71635,14
2023,Missouri,367,367,Structural (6(A)(i)),2595045,31
2023,Missouri,374,374,Other (6(A)(vii)),763996,11
2023,Missouri,378,378,Structural (6(A)(i)),204865,11
2023,Missouri,381,381,Vegetative (6(A)(iii),76313,5
2023,Missouri,382,382,Land Management (6(A)(ii)),2332101,424
2023,Missouri,386,386,Vegetative (6(A)(iii),11614,15
2023,Missouri,391,391,Forest management (6(A)(iv)),,
2023,Missouri,394,394,Land Management (6(A)(ii)),88560,143
2023,Missouri,410,410,Land Management (6(A)(ii)),315993,29
2023,Missouri,412,412,Vegetative (6(A)(iii),189524,30
2023,Missouri,420,420,Vegetative (6(A)(iii),,
2023,Missouri,430,430,Structural (6(A)(i)),395340,25
2023,Missouri,441,441,Structural (6(A)(i)),67438,23
2023,Missouri,442,442,Structural (6(A)(i)),,
2023,Missouri,443,443,Structural (6(A)(i)),,
2023,Missouri,449,449,Structural (6(A)(i)),123254,88
2023,Missouri,464,464,Land Management (6(A)(ii)),648496,39
2023,Missouri,472,472,Land Management (6(A)(ii)),57869,119
2023,Missouri,484,484,Land Management (6(A)(ii)),53883,108
2023,Missouri,490,490,Forest management (6(A)(iv)),5137,13
2023,Missouri,512,512,Vegetative (6(A)(iii),7876177,979
2023,Missouri,516,516,Structural (6(A)(i)),1318358,204
2023,Missouri,528,528,Land Management (6(A)(ii)),649096,187
2023,Missouri,533,533,Structural (6(A)(i)),235458,76
2023,Missouri,558,558,Structural (6(A)(i)),40938,9
2023,Missouri,561,561,Land Management (6(A)(ii)),470594,232
2023,Missouri,574,574,Other (6(A)(vii)),,
2023,Missouri,576,576,Structural (6(A)(i)),25715,6
2023,Missouri,578,578,Structural (6(A)(i)),40006,6
2023,Missouri,580,580,Structural (6(A)(i)),,
2023,Missouri,587,587,Structural (6(A)(i)),,
2023,Missouri,590,590,Land Management (6(A)(ii)),149485,46
2023,Missouri,595,595,Other (6(A)(vii)),23507,17
2023,Missouri,600,600,Structural (6(A)(i)),2299187,81
2023,Missouri,606,606,Structural (6(A)(i)),36666,15
2023,Missouri,612,612,Forest management (6(A)(iv)),75323,33
2023,Missouri,614,614,Structural (6(A)(i)),770342,214
2023,Missouri,620,620,Structural (6(A)(i)),275095,56
2023,Missouri,632,632,Structural (6(A)(i)),,
2023,Missouri,634,634,Structural (6(A)(i)),850861,27
2023,Missouri,638,638,Structural (6(A)(i)),109596,41
2023,Missouri,642,642,Structural (6(A)(i)),848051,57
2023,Missouri,643,643,Land Management (6(A)(ii)),915997,122
2023,Missouri,645,645,Land Management (6(A)(ii)),15691,22
2023,Missouri,646,646,Land Management (6(A)(ii)),2175,5
2023,Missouri,647,647,Land Management (6(A)(ii)),,
2023,Missouri,649,649,Structural (6(A)(i)),22649,51
2023,Missouri,655,655,Forest management (6(A)(iv)),37943,66
2023,Missouri,666,666,Forest management (6(A)(iv)),870285,301
2023,Missouri,670,670,Other (6(A)(vii)),28709,5
2023,Missouri,672,672,Other (6(A)(vii)),977450,9
2023,Missouri,810,810,Land Management (6(A)(ii)),706683,487
2023,Missouri,821,821,Structural (6(A)(i)),222478,27
2023,Missouri,823,823,Structural (6(A)(i)),133278,9
2023,Montana,216,216,Soil testing (6(A)(v)),,
2023,Montana,217,217,Soil testing (6(A)(v)),,
2023,Montana,224,224,other (6(B)(vi)),154253,103
2023,Montana,228,228,other (6(B)(vi)),,
2023,Montana,314,314,Land Management (6(A)(ii)),2845922,248
2023,Montana,315,315,Land Management (6(A)(ii)),3506059,303
2023,Montana,317,317,Structural (6(A)(i)),,
2023,Montana,325,325,Structural (6(A)(i)),990335,86
2023,Montana,327,327,Vegetative (6(A)(iii),126570,20
2023,Montana,328,328,Vegetative (6(A)(iii),338437,50
2023,Montana,329,329,Soil remediation (6(A)(vi),522688,56
2023,Montana,340,340,Vegetative (6(A)(iii),838642,59
2023,Montana,342,342,Vegetative (6(A)(iii),3613,10
2023,Montana,345,345,Soil remediation (6(A)(vi),31113,9
2023,Montana,351,351,Other (6(A)(vii)),,
2023,Montana,355,355,Other (6(A)(vii)),1462,6
2023,Montana,360,360,Structural (6(A)(i)),,
2023,Montana,362,362,Structural (6(A)(i)),,
2023,Montana,378,378,Structural (6(A)(i)),,
2023,Montana,380,380,Vegetative (6(A)(iii),11318,10
2023,Montana,381,381,Vegetative (6(A)(iii),,
2023,Montana,382,382,Land Management (6(A)(ii)),5000043,215
2023,Montana,383,383,Forest management (6(A)(iv)),457417,54
2023,Montana,384,384,Forest management (6(A)(iv)),3978623,522
2023,Montana,386,386,Vegetative (6(A)(iii),,
2023,Montana,391,391,Forest management (6(A)(iv)),,
2023,Montana,420,420,Vegetative (6(A)(iii),,
2023,Montana,430,430,Structural (6(A)(i)),1036705,62
2023,Montana,441,441,Structural (6(A)(i)),9045,13
2023,Montana,442,442,Structural (6(A)(i)),2720855,55
2023,Montana,449,449,Structural (6(A)(i)),64998,55
2023,Montana,484,484,Land Management (6(A)(ii)),,
2023,Montana,500,500,Land Management (6(A)(ii)),688436,62
2023,Montana,512,512,Vegetative (6(A)(iii),238918,34
2023,Montana,516,516,Structural (6(A)(i)),2552191,231
2023,Montana,528,528,Land Management (6(A)(ii)),1094358,170
2023,Montana,533,533,Structural (6(A)(i)),1151416,162
2023,Montana,550,550,Vegetative (6(A)(iii),,
2023,Montana,558,558,Structural (6(A)(i)),,
2023,Montana,561,561,Land Management (6(A)(ii)),,
2023,Montana,574,574,Other (6(A)(vii)),127045,26
2023,Montana,576,576,Structural (6(A)(i)),,
2023,Montana,587,587,Structural (6(A)(i)),300510,94
2023,Montana,590,590,Land Management (6(A)(ii)),,
2023,Montana,595,595,Other (6(A)(vii)),43453,11
2023,Montana,612,612,Forest management (6(A)(iv)),5418,10
2023,Montana,614,614,Structural (6(A)(i)),1767325,316
2023,Montana,620,620,Structural (6(A)(i)),,
2023,Montana,636,636,Structural (6(A)(i)),,
2023,Montana,642,642,Structural (6(A)(i)),1233041,47
2023,Montana,643,643,Land Management (6(A)(ii)),37929,6
2023,Montana,644,644,Land Management (6(A)(ii)),,
2023,Montana,645,645,Land Management (6(A)(ii)),,
2023,Montana,649,649,Structural (6(A)(i)),109492,26
2023,Montana,650,650,Land Management (6(A)(ii)),,
2023,Montana,660,660,Forest management (6(A)(iv)),6364,8
2023,Montana,666,666,Forest management (6(A)(iv)),3339365,406
2023,Montana,808,808,Soil remediation (6(A)(vi),,
2023,Montana,809,809,Other (6(A)(vii)),1655864,59
2023,Montana,812,812,Structural (6(A)(i)),,
2023,Montana,821,821,Structural (6(A)(i)),,
2023,Nebraska,101,101,Comprehensive Nutrient Mgt. (6(B)(i)),,
2023,Nebraska,102,102,Comprehensive Nutrient Mgt. (6(B)(i)),48383,6
2023,Nebraska,138,138,other (6(B)(vi)),,
2023,Nebraska,160,160,other (6(B)(vi)),25263,12
2023,Nebraska,216,216,Soil testing (6(A)(v)),4658,21
2023,Nebraska,313,313,Structural (6(A)(i)),,
2023,Nebraska,314,314,Land Management (6(A)(ii)),2498246,529
2023,Nebraska,315,315,Land Management (6(A)(ii)),9147,29
2023,Nebraska,316,316,Structural (6(A)(i)),,
2023,Nebraska,317,317,Structural (6(A)(i)),,
2023,Nebraska,325,325,Structural (6(A)(i)),710197,57
2023,Nebraska,327,327,Vegetative (6(A)(iii),227544,45
2023,Nebraska,328,328,Vegetative (6(A)(iii),1007596,193
2023,Nebraska,329,329,Soil remediation (6(A)(vi),118114,84
2023,Nebraska,338,338,Land Management (6(A)(ii)),308405,94
2023,Nebraska,340,340,Vegetative (6(A)(iii),2591629,492
2023,Nebraska,342,342,Vegetative (6(A)(iii),,
2023,Nebraska,351,351,Other (6(A)(vii)),,
2023,Nebraska,362,362,Structural (6(A)(i)),101109,16
2023,Nebraska,378,378,Structural (6(A)(i)),,
2023,Nebraska,380,380,Vegetative (6(A)(iii),108504,83
2023,Nebraska,382,382,Land Management (6(A)(ii)),1283767,215
2023,Nebraska,383,383,Forest management (6(A)(iv)),,
2023,Nebraska,386,386,Vegetative (6(A)(iii),,
2023,Nebraska,393,393,Vegetative (6(A)(iii),7852,5
2023,Nebraska,394,394,Land Management (6(A)(ii)),12608,58
2023,Nebraska,410,410,Land Management (6(A)(ii)),60549,7
2023,Nebraska,412,412,Vegetative (6(A)(iii),136502,31
2023,Nebraska,420,420,Vegetative (6(A)(iii),18390,5
2023,Nebraska,430,430,Structural (6(A)(i)),618543,78
2023,Nebraska,436,436,Structural (6(A)(i)),,
2023,Nebraska,441,441,Structural (6(A)(i)),1581357,55
2023,Nebraska,442,442,Structural (6(A)(i)),2259233,63
2023,Nebraska,449,449,Structural (6(A)(i)),1127012,466
2023,Nebraska,460,460,Land Management (6(A)(ii)),,
2023,Nebraska,462,462,Land Management (6(A)(ii)),6911,7
2023,Nebraska,472,472,Land Management (6(A)(ii)),,
2023,Nebraska,484,484,Land Management (6(A)(ii)),130091,56
2023,Nebraska,490,490,Forest management (6(A)(iv)),9730,37
2023,Nebraska,500,500,Land Management (6(A)(ii)),4990,6
2023,Nebraska,512,512,Vegetative (6(A)(iii),437394,43
2023,Nebraska,516,516,Structural (6(A)(i)),1177453,180
2023,Nebraska,520,520,Structural (6(A)(i)),,
2023,Nebraska,528,528,Land Management (6(A)(ii)),2635836,239
2023,Nebraska,533,533,Structural (6(A)(i)),2073420,280
