Pay_year,state_code,State,category_code,category_name,payments
2017,33,New Hampshire,6 Other 1 - planning,Other 1 - planning,166630.34
2017,33,New Hampshire,7 Structural,Structural,1287555.96
2017,33,New Hampshire,8 Land management,Land management,1204976.32
2017,33,New Hampshire,9 Vegetative,Vegetative,587500.29
2018,33,New Hampshire,10 Forest management,Forest management,572382.37
2018,33,New Hampshire,12 Soil remediation,Soil remediation,35532.86
2018,33,New Hampshire,13 Other 2 - improvement,Other 2 - improvement,52304.35
2018,33,New Hampshire,4 Conservating planning assessment,Conservating planning assessment,19463.64
2018,33,New Hampshire,6 Other 1 - planning,Other 1 - planning,112874.49
2018,33,New Hampshire,7 Structural,Structural,1136110.54
2018,33,New Hampshire,8 Land management,Land management,1658607.78
2018,33,New Hampshire,9 Vegetative,Vegetative,660877.40
2019,33,New Hampshire,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,12533.44
2019,33,New Hampshire,10 Forest management,Forest management,475732.50
2019,33,New Hampshire,12 Soil remediation,Soil remediation,31644.49
2019,33,New Hampshire,13 Other 2 - improvement,Other 2 - improvement,16707.52
2019,33,New Hampshire,4 Conservating planning assessment,Conservating planning assessment,39611.11
2019,33,New Hampshire,6 Other 1 - planning,Other 1 - planning,131005.77
2019,33,New Hampshire,7 Structural,Structural,1146298.84
2019,33,New Hampshire,8 Land management,Land management,1120596.22
2019,33,New Hampshire,9 Vegetative,Vegetative,517103.47
2020,33,New Hampshire,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,4239.06
2020,33,New Hampshire,10 Forest management,Forest management,394091.52
2020,33,New Hampshire,12 Soil remediation,Soil remediation,24754.50
2020,33,New Hampshire,13 Other 2 - improvement,Other 2 - improvement,5313.88
2020,33,New Hampshire,4 Conservating planning assessment,Conservating planning assessment,40296.96
2020,33,New Hampshire,6 Other 1 - planning,Other 1 - planning,145537.66
2020,33,New Hampshire,7 Structural,Structural,881408.94
2020,33,New Hampshire,8 Land management,Land management,1595461.57
2020,33,New Hampshire,9 Vegetative,Vegetative,532816.33
2021,33,New Hampshire,10 Forest management,Forest management,361146.17
2021,33,New Hampshire,12 Soil remediation,Soil remediation,31037.19
2021,33,New Hampshire,13 Other 2 - improvement,Other 2 - improvement,24751.28
2021,33,New Hampshire,4 Conservating planning assessment,Conservating planning assessment,7405.85
2021,33,New Hampshire,6 Other 1 - planning,Other 1 - planning,199449.69
2021,33,New Hampshire,7 Structural,Structural,993999.13
2021,33,New Hampshire,8 Land management,Land management,2409781.38
2021,33,New Hampshire,9 Vegetative,Vegetative,541021.12
2022,33,New Hampshire,10 Forest Management,Forest Management,484720.00
2022,33,New Hampshire,12 Soil Remediation,Soil Remediation,14740.00
2022,33,New Hampshire,6 Other 1 - planning,Other 1 - planning,179302.00
2022,33,New Hampshire,7 Structural,Structural,400302.00
2022,33,New Hampshire,8 Land Management,Land Management,1215235.00
2022,33,New Hampshire,9 Vegetative,Vegetative,420250.00
2017,34,New Jersey,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,74309.07
2017,34,New Jersey,10 Forest management,Forest management,83082.62
2017,34,New Jersey,12 Soil remediation,Soil remediation,46483.14
2017,34,New Jersey,13 Other 2 - improvement,Other 2 - improvement,253936.70
2017,34,New Jersey,4 Conservating planning assessment,Conservating planning assessment,15637.00
2017,34,New Jersey,6 Other 1 - planning,Other 1 - planning,86374.04
2017,34,New Jersey,7 Structural,Structural,2065915.29
2017,34,New Jersey,8 Land management,Land management,601401.37
2017,34,New Jersey,9 Vegetative,Vegetative,745739.77
2018,34,New Jersey,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,35835.04
2018,34,New Jersey,10 Forest management,Forest management,62036.93
2018,34,New Jersey,12 Soil remediation,Soil remediation,42390.80
2018,34,New Jersey,13 Other 2 - improvement,Other 2 - improvement,33780.99
2018,34,New Jersey,4 Conservating planning assessment,Conservating planning assessment,21499.11
2018,34,New Jersey,6 Other 1 - planning,Other 1 - planning,121951.73
2018,34,New Jersey,7 Structural,Structural,2010023.60
2018,34,New Jersey,8 Land management,Land management,650173.96
2018,34,New Jersey,9 Vegetative,Vegetative,822193.50
2019,34,New Jersey,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,29686.37
2019,34,New Jersey,10 Forest management,Forest management,76457.76
2019,34,New Jersey,12 Soil remediation,Soil remediation,60274.66
2019,34,New Jersey,13 Other 2 - improvement,Other 2 - improvement,158340.35
2019,34,New Jersey,4 Conservating planning assessment,Conservating planning assessment,27811.91
2019,34,New Jersey,6 Other 1 - planning,Other 1 - planning,150910.72
2019,34,New Jersey,7 Structural,Structural,1262525.94
2019,34,New Jersey,8 Land management,Land management,798963.66
2019,34,New Jersey,9 Vegetative,Vegetative,802652.82
2020,34,New Jersey,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,3592.42
2020,34,New Jersey,10 Forest management,Forest management,195881.77
2020,34,New Jersey,12 Soil remediation,Soil remediation,70349.32
2020,34,New Jersey,13 Other 2 - improvement,Other 2 - improvement,37373.27
2020,34,New Jersey,4 Conservating planning assessment,Conservating planning assessment,28541.49
2020,34,New Jersey,6 Other 1 - planning,Other 1 - planning,82704.92
2020,34,New Jersey,7 Structural,Structural,1675985.58
2020,34,New Jersey,8 Land management,Land management,737276.32
2020,34,New Jersey,9 Vegetative,Vegetative,1016563.64
2021,34,New Jersey,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,3640.50
2021,34,New Jersey,10 Forest management,Forest management,218780.98
2021,34,New Jersey,12 Soil remediation,Soil remediation,82854.54
2021,34,New Jersey,13 Other 2 - improvement,Other 2 - improvement,125930.75
2021,34,New Jersey,4 Conservating planning assessment,Conservating planning assessment,39451.19
2021,34,New Jersey,6 Other 1 - planning,Other 1 - planning,98191.89
2021,34,New Jersey,7 Structural,Structural,1456652.98
2021,34,New Jersey,8 Land management,Land management,600986.76
2021,34,New Jersey,9 Vegetative,Vegetative,970198.14
2022,34,New Jersey,10 Forest Management,Forest Management,171191.00
2022,34,New Jersey,12 Soil Remediation,Soil Remediation,29887.00
2022,34,New Jersey,13 Other 2 - improvement,Other 2 - improvement,311732.00
2022,34,New Jersey,6 Other 1 - planning,Other 1 - planning,105462.00
2022,34,New Jersey,7 Structural,Structural,1265988.00
2022,34,New Jersey,8 Land Management,Land Management,385774.00
2022,34,New Jersey,9 Vegetative,Vegetative,981413.00
2017,35,New Mexico,10 Forest management,Forest management,1800921.26
2017,35,New Mexico,12 Soil remediation,Soil remediation,55446.79
2017,35,New Mexico,13 Other 2 - improvement,Other 2 - improvement,48914.88
2017,35,New Mexico,4 Conservating planning assessment,Conservating planning assessment,20254.56
2017,35,New Mexico,7 Structural,Structural,9781645.37
2017,35,New Mexico,8 Land management,Land management,5077861.97
2017,35,New Mexico,9 Vegetative,Vegetative,3060105.09
2018,35,New Mexico,10 Forest management,Forest management,3328805.88
2018,35,New Mexico,12 Soil remediation,Soil remediation,48070.09
2018,35,New Mexico,13 Other 2 - improvement,Other 2 - improvement,18317.54
2018,35,New Mexico,4 Conservating planning assessment,Conservating planning assessment,13925.62
2018,35,New Mexico,7 Structural,Structural,12295043.65
2018,35,New Mexico,8 Land management,Land management,4928699.86
2018,35,New Mexico,9 Vegetative,Vegetative,2624539.17
2019,35,New Mexico,10 Forest management,Forest management,1604029.99
2019,35,New Mexico,12 Soil remediation,Soil remediation,32372.68
2019,35,New Mexico,13 Other 2 - improvement,Other 2 - improvement,12945.30
2019,35,New Mexico,4 Conservating planning assessment,Conservating planning assessment,9929.80
2019,35,New Mexico,6 Other 1 - planning,Other 1 - planning,1607.31
2019,35,New Mexico,7 Structural,Structural,11381331.05
2019,35,New Mexico,8 Land management,Land management,5388133.74
2019,35,New Mexico,9 Vegetative,Vegetative,3458236.01
2020,35,New Mexico,10 Forest management,Forest management,2213668.77
2020,35,New Mexico,12 Soil remediation,Soil remediation,10642.28
2020,35,New Mexico,13 Other 2 - improvement,Other 2 - improvement,61604.62
2020,35,New Mexico,4 Conservating planning assessment,Conservating planning assessment,7643.80
2020,35,New Mexico,7 Structural,Structural,9745220.22
2020,35,New Mexico,8 Land management,Land management,3609368.09
2020,35,New Mexico,9 Vegetative,Vegetative,1681062.35
2021,35,New Mexico,10 Forest management,Forest management,1954730.12
2021,35,New Mexico,12 Soil remediation,Soil remediation,5535.95
2021,35,New Mexico,13 Other 2 - improvement,Other 2 - improvement,54349.73
2021,35,New Mexico,4 Conservating planning assessment,Conservating planning assessment,9782.94
2021,35,New Mexico,7 Structural,Structural,11871569.78
2021,35,New Mexico,8 Land management,Land management,3582597.00
2021,35,New Mexico,9 Vegetative,Vegetative,628918.26
2022,35,New Mexico,10 Forest Management,Forest Management,1717743.00
2022,35,New Mexico,7 Structural,Structural,8915586.00
2022,35,New Mexico,8 Land Management,Land Management,3581915.00
2022,35,New Mexico,9 Vegetative,Vegetative,806308.00
2017,36,New York,10 Forest management,Forest management,804930.57
2017,36,New York,12 Soil remediation,Soil remediation,49730.38
2017,36,New York,13 Other 2 - improvement,Other 2 - improvement,439871.88
2017,36,New York,2 Resource-conserving crop rotatation,Resource-conserving crop rotatation,932.93
2017,36,New York,4 Conservating planning assessment,Conservating planning assessment,209721.90
2017,36,New York,6 Other 1 - planning,Other 1 - planning,84595.10
2017,36,New York,7 Structural,Structural,5831607.46
2017,36,New York,8 Land management,Land management,2719324.37
2017,36,New York,9 Vegetative,Vegetative,556728.33
2018,36,New York,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,2844.00
2018,36,New York,10 Forest management,Forest management,507288.10
2018,36,New York,12 Soil remediation,Soil remediation,53222.38
2018,36,New York,13 Other 2 - improvement,Other 2 - improvement,295165.18
2018,36,New York,2 Resource-conserving crop rotatation,Resource-conserving crop rotatation,6578.21
2018,36,New York,4 Conservating planning assessment,Conservating planning assessment,114330.05
2018,36,New York,6 Other 1 - planning,Other 1 - planning,105322.76
2018,36,New York,7 Structural,Structural,6778810.25
2018,36,New York,8 Land management,Land management,2094539.18
2018,36,New York,9 Vegetative,Vegetative,479230.92
2019,36,New York,10 Forest management,Forest management,336622.72
2019,36,New York,12 Soil remediation,Soil remediation,48564.18
2019,36,New York,13 Other 2 - improvement,Other 2 - improvement,570970.07
2019,36,New York,4 Conservating planning assessment,Conservating planning assessment,165086.17
2019,36,New York,6 Other 1 - planning,Other 1 - planning,84192.87
2019,36,New York,7 Structural,Structural,6056661.98
2019,36,New York,8 Land management,Land management,1447851.45
2019,36,New York,9 Vegetative,Vegetative,263887.68
2020,36,New York,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,12118.43
2020,36,New York,10 Forest management,Forest management,464013.98
2020,36,New York,12 Soil remediation,Soil remediation,38136.60
2020,36,New York,13 Other 2 - improvement,Other 2 - improvement,356857.98
2020,36,New York,4 Conservating planning assessment,Conservating planning assessment,82204.26
2020,36,New York,6 Other 1 - planning,Other 1 - planning,76768.33
2020,36,New York,7 Structural,Structural,7401184.45
2020,36,New York,8 Land management,Land management,2913114.86
2020,36,New York,9 Vegetative,Vegetative,253484.75
2021,36,New York,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,5096.70
2021,36,New York,10 Forest management,Forest management,264979.67
2021,36,New York,12 Soil remediation,Soil remediation,9978.61
2021,36,New York,13 Other 2 - improvement,Other 2 - improvement,255068.03
2021,36,New York,2 Resource-conserving crop rotatation,Resource-conserving crop rotatation,2115.72
2021,36,New York,4 Conservating planning assessment,Conservating planning assessment,79228.14
2021,36,New York,6 Other 1 - planning,Other 1 - planning,64961.39
2021,36,New York,7 Structural,Structural,10493303.21
2021,36,New York,8 Land management,Land management,2326115.40
2021,36,New York,9 Vegetative,Vegetative,329760.92
2022,36,New York,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,109353.00
2022,36,New York,10 Forest Management,Forest Management,425716.00
2022,36,New York,12 Soil Remediation,Soil Remediation,44899.00
2022,36,New York,13 Other 2 - improvement,Other 2 - improvement,239735.00
2022,36,New York,4 Conservating planning assessment,Conservating planning assessment,19577.00
2022,36,New York,6 Other 1 - planning,Other 1 - planning,64320.00
2022,36,New York,7 Structural,Structural,7673233.00
2022,36,New York,8 Land Management,Land Management,2309798.00
2022,36,New York,9 Vegetative,Vegetative,293645.00
2017,37,North Carolina,10 Forest management,Forest management,955534.20
2017,37,North Carolina,12 Soil remediation,Soil remediation,176319.00
2017,37,North Carolina,13 Other 2 - improvement,Other 2 - improvement,490892.95
2017,37,North Carolina,4 Conservating planning assessment,Conservating planning assessment,6909.71
2017,37,North Carolina,6 Other 1 - planning,Other 1 - planning,162313.08
2017,37,North Carolina,7 Structural,Structural,10886621.58
2017,37,North Carolina,8 Land management,Land management,1805119.38
2017,37,North Carolina,9 Vegetative,Vegetative,2257846.88
2018,37,North Carolina,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,3412.80
2018,37,North Carolina,10 Forest management,Forest management,747895.97
2018,37,North Carolina,12 Soil remediation,Soil remediation,150410.12
2018,37,North Carolina,13 Other 2 - improvement,Other 2 - improvement,654984.09
2018,37,North Carolina,4 Conservating planning assessment,Conservating planning assessment,28547.20
2018,37,North Carolina,6 Other 1 - planning,Other 1 - planning,142262.17
2018,37,North Carolina,7 Structural,Structural,9389054.31
2018,37,North Carolina,8 Land management,Land management,1518842.64
2018,37,North Carolina,9 Vegetative,Vegetative,2319242.27
2019,37,North Carolina,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,2119.53
2019,37,North Carolina,10 Forest management,Forest management,1037673.58
2019,37,North Carolina,12 Soil remediation,Soil remediation,113025.22
2019,37,North Carolina,13 Other 2 - improvement,Other 2 - improvement,1927191.70
2019,37,North Carolina,2 Resource-conserving crop rotatation,Resource-conserving crop rotatation,2077.33
2019,37,North Carolina,4 Conservating planning assessment,Conservating planning assessment,47246.64
2019,37,North Carolina,6 Other 1 - planning,Other 1 - planning,94239.65
2019,37,North Carolina,7 Structural,Structural,11493440.80
2019,37,North Carolina,8 Land management,Land management,1584091.89
2019,37,North Carolina,9 Vegetative,Vegetative,1727825.29
2020,37,North Carolina,10 Forest management,Forest management,1291929.04
2020,37,North Carolina,12 Soil remediation,Soil remediation,90163.33
2020,37,North Carolina,13 Other 2 - improvement,Other 2 - improvement,497588.01
2020,37,North Carolina,2 Resource-conserving crop rotatation,Resource-conserving crop rotatation,4154.66
2020,37,North Carolina,4 Conservating planning assessment,Conservating planning assessment,24256.15
2020,37,North Carolina,6 Other 1 - planning,Other 1 - planning,134275.37
2020,37,North Carolina,7 Structural,Structural,11061311.83
2020,37,North Carolina,8 Land management,Land management,1879524.22
2020,37,North Carolina,9 Vegetative,Vegetative,1651776.86
2021,37,North Carolina,10 Forest management,Forest management,1219262.09
2021,37,North Carolina,12 Soil remediation,Soil remediation,83840.94
2021,37,North Carolina,13 Other 2 - improvement,Other 2 - improvement,738898.02
2021,37,North Carolina,4 Conservating planning assessment,Conservating planning assessment,49411.57
2021,37,North Carolina,6 Other 1 - planning,Other 1 - planning,58466.89
2021,37,North Carolina,7 Structural,Structural,11642063.23
2021,37,North Carolina,8 Land management,Land management,1684280.36
2021,37,North Carolina,9 Vegetative,Vegetative,1501438.21
2022,37,North Carolina,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,73942.00
2022,37,North Carolina,10 Forest Management,Forest Management,2024063.00
2022,37,North Carolina,12 Soil Remediation,Soil Remediation,169283.00
2022,37,North Carolina,13 Other 2 - improvement,Other 2 - improvement,351079.00
2022,37,North Carolina,6 Other 1 - planning,Other 1 - planning,49046.00
2022,37,North Carolina,7 Structural,Structural,19153240.00
2022,37,North Carolina,8 Land Management,Land Management,1980071.00
2022,37,North Carolina,9 Vegetative,Vegetative,2299213.00
2017,38,North Dakota,10 Forest management,Forest management,339761.41
2017,38,North Dakota,12 Soil remediation,Soil remediation,1187830.77
2017,38,North Dakota,13 Other 2 - improvement,Other 2 - improvement,84208.63
2017,38,North Dakota,4 Conservating planning assessment,Conservating planning assessment,65563.00
2017,38,North Dakota,6 Other 1 - planning,Other 1 - planning,6325.99
2017,38,North Dakota,7 Structural,Structural,6016747.62
2017,38,North Dakota,8 Land management,Land management,4024520.02
2017,38,North Dakota,9 Vegetative,Vegetative,2889664.83
2018,38,North Dakota,10 Forest management,Forest management,307256.57
2018,38,North Dakota,12 Soil remediation,Soil remediation,1220750.77
2018,38,North Dakota,13 Other 2 - improvement,Other 2 - improvement,139947.49
2018,38,North Dakota,4 Conservating planning assessment,Conservating planning assessment,31118.96
2018,38,North Dakota,6 Other 1 - planning,Other 1 - planning,6051.31
2018,38,North Dakota,7 Structural,Structural,6125781.09
2018,38,North Dakota,8 Land management,Land management,4209540.33
2018,38,North Dakota,9 Vegetative,Vegetative,3477175.85
2019,38,North Dakota,10 Forest management,Forest management,345516.26
2019,38,North Dakota,12 Soil remediation,Soil remediation,1181715.28
2019,38,North Dakota,13 Other 2 - improvement,Other 2 - improvement,150511.33
2019,38,North Dakota,4 Conservating planning assessment,Conservating planning assessment,23144.99
2019,38,North Dakota,6 Other 1 - planning,Other 1 - planning,4349.32
2019,38,North Dakota,7 Structural,Structural,6696967.21
2019,38,North Dakota,8 Land management,Land management,3159780.50
2019,38,North Dakota,9 Vegetative,Vegetative,3070710.71
2020,38,North Dakota,10 Forest management,Forest management,90766.47
2020,38,North Dakota,12 Soil remediation,Soil remediation,1226281.48
2020,38,North Dakota,13 Other 2 - improvement,Other 2 - improvement,48549.39
2020,38,North Dakota,4 Conservating planning assessment,Conservating planning assessment,8204.73
2020,38,North Dakota,6 Other 1 - planning,Other 1 - planning,5493.87
2020,38,North Dakota,7 Structural,Structural,5759865.17
2020,38,North Dakota,8 Land management,Land management,3154102.62
2020,38,North Dakota,9 Vegetative,Vegetative,2685483.42
2021,38,North Dakota,10 Forest management,Forest management,136209.58
2021,38,North Dakota,12 Soil remediation,Soil remediation,1648830.32
2021,38,North Dakota,13 Other 2 - improvement,Other 2 - improvement,36504.87
2021,38,North Dakota,4 Conservating planning assessment,Conservating planning assessment,69839.38
2021,38,North Dakota,7 Structural,Structural,6081283.94
2021,38,North Dakota,8 Land management,Land management,4198562.25
2021,38,North Dakota,9 Vegetative,Vegetative,2908309.35
2022,38,North Dakota,10 Forest Management,Forest Management,24453.00
2022,38,North Dakota,12 Soil Remediation,Soil Remediation,2096822.00
2022,38,North Dakota,7 Structural,Structural,3946312.00
2022,38,North Dakota,8 Land Management,Land Management,5826550.00
2022,38,North Dakota,9 Vegetative,Vegetative,3482096.00
2022,38,Northern Mariana Islands,7 Structural,Structural,215269.00
2022,38,Northern Mariana Islands,8 Land Management,Land Management,111268.00
2022,38,Northern Mariana Islands,9 Vegetative,Vegetative,6150.00
2017,39,Ohio,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,374029.29
2017,39,Ohio,10 Forest management,Forest management,303897.45
2017,39,Ohio,12 Soil remediation,Soil remediation,174523.72
2017,39,Ohio,13 Other 2 - improvement,Other 2 - improvement,67274.47
2017,39,Ohio,4 Conservating planning assessment,Conservating planning assessment,236586.48
2017,39,Ohio,6 Other 1 - planning,Other 1 - planning,155843.42
2017,39,Ohio,7 Structural,Structural,4545605.20
2017,39,Ohio,8 Land management,Land management,3823134.22
2017,39,Ohio,9 Vegetative,Vegetative,5016221.69
2018,39,Ohio,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,231980.22
2018,39,Ohio,10 Forest management,Forest management,225579.42
2018,39,Ohio,12 Soil remediation,Soil remediation,177305.00
2018,39,Ohio,13 Other 2 - improvement,Other 2 - improvement,225763.97
2018,39,Ohio,4 Conservating planning assessment,Conservating planning assessment,155932.56
2018,39,Ohio,6 Other 1 - planning,Other 1 - planning,171429.21
2018,39,Ohio,7 Structural,Structural,5638088.06
2018,39,Ohio,8 Land management,Land management,5021413.49
2018,39,Ohio,9 Vegetative,Vegetative,4738965.83
2019,39,Ohio,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,224063.63
2019,39,Ohio,10 Forest management,Forest management,329981.02
2019,39,Ohio,12 Soil remediation,Soil remediation,139619.23
2019,39,Ohio,13 Other 2 - improvement,Other 2 - improvement,179247.21
2019,39,Ohio,4 Conservating planning assessment,Conservating planning assessment,97005.72
2019,39,Ohio,6 Other 1 - planning,Other 1 - planning,108917.81
2019,39,Ohio,7 Structural,Structural,5545558.87
2019,39,Ohio,8 Land management,Land management,5398750.34
2019,39,Ohio,9 Vegetative,Vegetative,6849737.57
2020,39,Ohio,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,221015.81
2020,39,Ohio,10 Forest management,Forest management,342291.43
2020,39,Ohio,12 Soil remediation,Soil remediation,217763.93
2020,39,Ohio,13 Other 2 - improvement,Other 2 - improvement,146607.62
2020,39,Ohio,4 Conservating planning assessment,Conservating planning assessment,32039.42
2020,39,Ohio,6 Other 1 - planning,Other 1 - planning,173732.44
2020,39,Ohio,7 Structural,Structural,6259662.47
2020,39,Ohio,8 Land management,Land management,6770755.80
2020,39,Ohio,9 Vegetative,Vegetative,8954677.86
2021,39,Ohio,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,445467.94
2021,39,Ohio,10 Forest management,Forest management,507907.44
2021,39,Ohio,12 Soil remediation,Soil remediation,280905.84
2021,39,Ohio,13 Other 2 - improvement,Other 2 - improvement,69887.44
2021,39,Ohio,4 Conservating planning assessment,Conservating planning assessment,65107.14
2021,39,Ohio,6 Other 1 - planning,Other 1 - planning,503110.58
2021,39,Ohio,7 Structural,Structural,7266609.16
2021,39,Ohio,8 Land management,Land management,7541347.45
2021,39,Ohio,9 Vegetative,Vegetative,5215450.92
2022,39,Ohio,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,299615.00
2022,39,Ohio,10 Forest Management,Forest Management,666235.00
2022,39,Ohio,12 Soil Remediation,Soil Remediation,201759.00
2022,39,Ohio,13 Other 2 - improvement,Other 2 - improvement,69820.00
2022,39,Ohio,6 Other 1 - planning,Other 1 - planning,222607.00
2022,39,Ohio,7 Structural,Structural,9476349.00
2022,39,Ohio,8 Land Management,Land Management,6335961.00
2022,39,Ohio,9 Vegetative,Vegetative,3838177.00
2017,40,Oklahoma,10 Forest management,Forest management,1431249.32
2017,40,Oklahoma,12 Soil remediation,Soil remediation,370751.92
2017,40,Oklahoma,13 Other 2 - improvement,Other 2 - improvement,973932.97
2017,40,Oklahoma,6 Other 1 - planning,Other 1 - planning,42450.05
2017,40,Oklahoma,7 Structural,Structural,3927148.99
2017,40,Oklahoma,8 Land management,Land management,5162363.49
2017,40,Oklahoma,9 Vegetative,Vegetative,5954382.95
2018,40,Oklahoma,10 Forest management,Forest management,909331.22
2018,40,Oklahoma,12 Soil remediation,Soil remediation,217355.95
2018,40,Oklahoma,13 Other 2 - improvement,Other 2 - improvement,120474.28
2018,40,Oklahoma,6 Other 1 - planning,Other 1 - planning,32037.20
2018,40,Oklahoma,7 Structural,Structural,3354103.93
2018,40,Oklahoma,8 Land management,Land management,4915029.44
2018,40,Oklahoma,9 Vegetative,Vegetative,6110769.24
2019,40,Oklahoma,10 Forest management,Forest management,1547239.54
2019,40,Oklahoma,12 Soil remediation,Soil remediation,158981.05
2019,40,Oklahoma,13 Other 2 - improvement,Other 2 - improvement,527738.73
2019,40,Oklahoma,6 Other 1 - planning,Other 1 - planning,11053.62
2019,40,Oklahoma,7 Structural,Structural,4930251.64
2019,40,Oklahoma,8 Land management,Land management,5036473.40
2019,40,Oklahoma,9 Vegetative,Vegetative,6815608.28
2020,40,Oklahoma,10 Forest management,Forest management,2035565.77
2020,40,Oklahoma,12 Soil remediation,Soil remediation,129033.55
2020,40,Oklahoma,13 Other 2 - improvement,Other 2 - improvement,907822.46
2020,40,Oklahoma,6 Other 1 - planning,Other 1 - planning,2583.52
2020,40,Oklahoma,7 Structural,Structural,3497165.23
2020,40,Oklahoma,8 Land management,Land management,4382698.67
2020,40,Oklahoma,9 Vegetative,Vegetative,7152018.02
2021,40,Oklahoma,10 Forest management,Forest management,1687967.03
2021,40,Oklahoma,12 Soil remediation,Soil remediation,146616.29
2021,40,Oklahoma,13 Other 2 - improvement,Other 2 - improvement,86927.44
2021,40,Oklahoma,7 Structural,Structural,5948582.35
2021,40,Oklahoma,8 Land management,Land management,4632977.23
2021,40,Oklahoma,9 Vegetative,Vegetative,8788972.10
2022,40,Oklahoma,10 Forest Management,Forest Management,656273.00
2022,40,Oklahoma,12 Soil Remediation,Soil Remediation,228378.00
2022,40,Oklahoma,13 Other 2 - improvement,Other 2 - improvement,13595.00
2022,40,Oklahoma,7 Structural,Structural,6898707.00
2022,40,Oklahoma,8 Land Management,Land Management,4384815.00
2022,40,Oklahoma,9 Vegetative,Vegetative,8249925.00
2017,41,Oregon,10 Forest management,Forest management,4424314.97
2017,41,Oregon,12 Soil remediation,Soil remediation,178259.10
2017,41,Oregon,13 Other 2 - improvement,Other 2 - improvement,103592.96
2017,41,Oregon,4 Conservating planning assessment,Conservating planning assessment,25202.77
2017,41,Oregon,6 Other 1 - planning,Other 1 - planning,41914.70
2017,41,Oregon,7 Structural,Structural,7199310.74
2017,41,Oregon,8 Land management,Land management,3535042.81
2017,41,Oregon,9 Vegetative,Vegetative,260804.71
2018,41,Oregon,10 Forest management,Forest management,5123683.46
2018,41,Oregon,12 Soil remediation,Soil remediation,211872.40
2018,41,Oregon,13 Other 2 - improvement,Other 2 - improvement,121161.09
2018,41,Oregon,4 Conservating planning assessment,Conservating planning assessment,15323.49
2018,41,Oregon,6 Other 1 - planning,Other 1 - planning,41280.02
2018,41,Oregon,7 Structural,Structural,5235196.14
2018,41,Oregon,8 Land management,Land management,4014069.55
2018,41,Oregon,9 Vegetative,Vegetative,198217.63
2019,41,Oregon,10 Forest management,Forest management,6257488.16
2019,41,Oregon,12 Soil remediation,Soil remediation,176806.35
2019,41,Oregon,13 Other 2 - improvement,Other 2 - improvement,213362.42
2019,41,Oregon,4 Conservating planning assessment,Conservating planning assessment,26842.64
2019,41,Oregon,6 Other 1 - planning,Other 1 - planning,82621.28
2019,41,Oregon,7 Structural,Structural,6906477.64
2019,41,Oregon,8 Land management,Land management,4994130.82
2019,41,Oregon,9 Vegetative,Vegetative,1482181.34
2020,41,Oregon,10 Forest management,Forest management,9145553.16
2020,41,Oregon,12 Soil remediation,Soil remediation,22653.87
2020,41,Oregon,13 Other 2 - improvement,Other 2 - improvement,118642.11
2020,41,Oregon,4 Conservating planning assessment,Conservating planning assessment,36470.92
2020,41,Oregon,6 Other 1 - planning,Other 1 - planning,53582.83
2020,41,Oregon,7 Structural,Structural,5800519.72
2020,41,Oregon,8 Land management,Land management,5170261.46
2020,41,Oregon,9 Vegetative,Vegetative,189747.70
2021,41,Oregon,10 Forest management,Forest management,7022476.17
2021,41,Oregon,12 Soil remediation,Soil remediation,30342.05
2021,41,Oregon,13 Other 2 - improvement,Other 2 - improvement,51023.52
2021,41,Oregon,4 Conservating planning assessment,Conservating planning assessment,146247.82
2021,41,Oregon,6 Other 1 - planning,Other 1 - planning,74026.43
2021,41,Oregon,7 Structural,Structural,6326099.53
2021,41,Oregon,8 Land management,Land management,3942833.91
2021,41,Oregon,9 Vegetative,Vegetative,195027.43
2022,41,Oregon,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,83105.00
2022,41,Oregon,10 Forest Management,Forest Management,8017118.00
2022,41,Oregon,13 Other 2 - improvement,Other 2 - improvement,149501.00
2022,41,Oregon,6 Other 1 - planning,Other 1 - planning,82133.00
2022,41,Oregon,7 Structural,Structural,8757309.00
